acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
1717.76,2389.736,-2018.856,612.01,234.64,-69.3
1275.632,1998.36,-1742.648,578.69,249.41,-42.28
841.312,1768.024,-1542.568,544.53,264.11,-17.64
534.36,1643.096,-1337.608,510.93,278.46,-15.89
299.144,1483.52,-1156.56,476.56,293.02,-54.81
273.28,1300.52,-986.736,438.34,309.68,-126.28
520.208,1256.112,-812.032,395.08,327.25,-214.83
843.752,1277.584,-611.464,347.9,342.51,-301.28
1178.52,1112.64,-381.616,298.69,353.71,-364.49
1430.328,953.552,-454.328,247.73,358.68,-392.35
1453.752,813.496,-329.888,198.1,357.35,-385.21
1708.0,683.688,-447.008,151.41,350.21,-360.85
1810.968,648.552,-496.296,109.41,335.65,-327.88
1691.408,743.712,-435.296,74.55,316.4,-278.74
1700.192,785.68,-425.048,48.16,294.28,-226.38
1612.352,806.664,-318.664,29.05,268.8,-185.5
1392.264,826.672,-264.496,15.68,242.06,-156.03
1335.656,756.4,-250.832,6.3,215.95,-139.58
1301.008,631.472,-202.52,-1.05,189.49,-131.95
1127.28,639.28,-193.736,-6.58,163.87,-115.78
1023.824,596.824,-179.584,-9.59,140.35,-89.53
909.632,588.528,-134.2,-10.57,118.16,-65.73
732.976,606.584,-94.672,-10.08,97.65,-51.38
623.664,608.536,-111.264,-8.4,79.17,-50.68
610.976,538.752,-44.408,-6.23,62.37,-62.93
543.144,495.808,32.208,-4.06,46.76,-76.58
463.6,455.792,56.12,-1.68,33.39,-81.69
373.808,435.296,86.864,0.91,22.68,-79.52
353.312,412.36,101.992,3.64,14.28,-77.28
345.992,384.544,88.328,6.3,7.35,-78.4
283.04,367.464,88.816,8.96,2.03,-81.06
181.048,289.384,138.104,11.27,-1.12,-84.0
155.672,232.288,170.312,13.02,-2.1,-88.27
54.656,201.056,242.536,14.42,-1.26,-94.43
-36.6,142.984,340.136,15.75,1.82,-104.09
-52.704,162.016,414.8,16.8,7.0,-115.85
-46.36,167.872,477.264,19.11,13.72,-125.51
13.176,193.736,546.072,20.72,21.28,-130.55
89.792,257.664,586.576,22.89,28.91,-131.74
184.952,276.696,632.936,26.25,36.26,-131.88
198.128,273.768,788.608,29.47,42.98,-132.44
163.48,312.32,906.704,31.92,50.12,-130.27
237.168,391.864,976.976,34.51,57.82,-126.77
353.8,522.648,1001.376,37.38,64.47,-124.88
540.216,686.128,1012.6,40.46,69.44,-124.88
698.328,808.128,1010.16,44.31,71.96,-126.21
756.4,877.912,1014.552,48.51,72.59,-125.79
717.848,853.512,985.272,52.5,72.45,-120.61
677.832,745.176,973.56,55.02,72.31,-112.56
662.216,685.152,934.52,55.51,71.82,-105.21
594.384,851.56,884.256,53.69,70.49,-103.74
676.368,891.088,897.432,51.52,68.11,-113.96
617.32,1101.416,843.264,49.77,65.45,-120.12
507.032,1217.072,828.624,49.0,62.79,-127.82
469.944,1292.224,883.28,45.57,59.36,-132.09
514.84,1111.664,857.416,38.22,54.74,-120.12
606.096,1125.816,706.136,29.47,48.44,-108.43
621.224,1143.872,653.92,24.5,41.23,-107.31
632.448,1142.408,633.424,22.75,34.02,-109.55
647.576,1155.096,590.968,22.61,26.95,-111.3
635.864,1134.112,570.472,23.1,19.6,-111.09
558.272,1097.512,554.368,23.24,12.04,-108.36
447.496,1036.024,511.424,22.82,4.34,-102.97
428.952,1028.704,481.168,21.84,-3.5,-96.95
414.312,968.68,447.008,20.86,-11.34,-88.55
297.192,865.224,454.816,18.97,-18.2,-74.55
273.768,836.92,421.144,15.89,-23.87,-56.0
