acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-966,-99,238,-1.68,-1.4,-3.57
-970,-106,235,-0.91,-1.4,-3.78
-974,-109,234,0.42,-1.4,-4.2
-972,-105,237,2.52,-1.4,-4.62
-971,-90,239,4.76,-1.47,-4.9
-971,-85,241,5.74,-1.47,-5.04
-971,-88,243,5.32,-1.4,-4.97
-967,-95,247,4.83,-1.4,-4.97
-962,-98,251,4.76,-1.47,-4.97
-963,-93,252,5.11,-1.61,-4.9
-965,-92,250,4.41,-1.61,-4.55
-966,-97,247,2.59,-1.54,-4.27
-966,-108,249,0.63,-1.54,-3.85
-962,-116,247,-0.77,-1.4,-3.64
-961,-113,252,-1.05,-1.4,-3.36
-964,-107,253,-1.19,-1.33,-3.01
-966,-101,246,-2.03,-1.19,-2.59
-968,-109,250,-3.43,-1.12,-2.03
-964,-119,246,-4.41,-1.05,-1.68
-963,-121,243,-3.99,-0.91,-1.54
-965,-117,242,-2.66,-0.91,-1.47
-966,-100,244,-1.26,-1.05,-1.47
-969,-90,250,-1.19,-1.19,-1.26
-968,-91,247,-2.66,-1.26,-1.05
-967,-103,240,-3.99,-1.26,-0.98
-969,-119,236,-4.34,-1.26,-1.12
-969,-123,233,-3.08,-1.33,-1.4
-966,-118,238,-1.05,-1.4,-1.61
-967,-106,244,0.7,-1.47,-1.75
-970,-96,245,0.91,-1.54,-1.82
-970,-100,241,0.14,-1.54,-1.89
-970,-112,240,-0.98,-1.54,-2.03
-967,-119,240,-0.77,-1.61,-2.52
-968,-107,241,1.05,-1.68,-3.08
-971,-90,244,2.24,-1.82,-3.29
-969,-85,247,1.19,-1.96,-3.29
-967,-97,250,-0.77,-1.96,-3.5
-967,-114,245,-2.03,-1.96,-3.78
-965,-122,242,-1.47,-1.89,-3.99
-962,-125,243,-0.14,-1.82,-3.92
-963,-128,248,0.91,-1.68,-3.64
-962,-128,251,1.89,-1.61,-3.15
-961,-127,253,2.73,-1.54,-2.66
-961,-131,256,2.8,-1.4,-2.03
-955,-133,254,2.52,-1.26,-1.54
-958,-131,253,2.59,-1.19,-0.98
-962,-126,255,2.38,-1.12,-0.49
-960,-120,258,1.33,-0.98,0.07
-957,-117,256,-0.35,-0.91,0.56
-962,-117,255,-2.03,-0.84,0.98
-964,-117,252,-3.43,-0.77,1.33
-965,-117,249,-4.34,-0.7,1.68
-964,-120,248,-5.18,-0.63,2.1
-964,-123,244,-5.6,-0.49,2.17
-966,-122,246,-5.11,-0.49,2.17
-967,-118,246,-4.2,-0.49,2.17
-964,-115,246,-3.43,-0.42,2.17
-964,-117,246,-2.66,-0.28,2.1
-963,-117,245,-1.4,-0.14,1.89
-966,-112,244,0.35,-0.14,1.54
-968,-108,244,1.68,-0.14,1.33
