acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-96,-16,-1008,0.0,-0.77,0.28
-95,-14,-1006,0.21,-0.84,0.21
-96,-15,-1002,0.35,-0.91,0.21
-98,-17,-1004,0.28,-0.98,0.14
-98,-21,-1005,0.35,-1.05,0.21
-100,-23,-1007,0.49,-0.84,0.21
-101,-27,-1005,0.91,-0.84,0.21
-101,-25,-1003,1.26,-0.77,0.21
-102,-23,-1004,1.4,-0.77,0.14
-103,-21,-1001,1.05,-0.84,0.07
-102,-20,-1001,0.56,-0.77,0.07
-96,-23,-1002,-0.07,-0.56,0.07
-97,-24,-1005,-0.56,-0.49,0.14
-97,-25,-1008,-0.28,-0.49,0.07
-96,-25,-1008,0.07,-0.56,0.0
-97,-22,-1006,0.21,-0.7,0.0
-98,-22,-1005,0.49,-0.77,0.07
-95,-22,-1006,0.56,-0.77,0.07
-96,-23,-1006,0.7,-0.7,0.21
-98,-23,-1007,0.77,-0.7,0.28
-99,-25,-1006,0.91,-0.84,0.14
-100,-26,-1006,0.77,-0.84,0.14
-102,-25,-1007,0.84,-0.84,0.14
-102,-27,-1005,1.26,-0.91,0.21
-101,-21,-1002,0.77,-0.91,0.14
-99,-21,-1004,0.56,-0.91,0.07
-97,-23,-1003,0.21,-0.91,0.0
-99,-25,-1001,0.14,-0.77,0.0
-97,-28,-1001,0.28,-0.56,0.07
-97,-27,-1001,0.63,-0.35,0.07
-101,-25,-999,0.91,-0.14,0.14
-104,-24,-1004,0.98,-0.07,0.14
-102,-21,-1006,0.91,-0.14,0.07
-100,-18,-1010,0.63,-0.21,0.0
-100,-18,-1008,0.28,-0.28,0.0
-99,-20,-1009,-0.28,-0.56,-0.07
-97,-25,-1012,-0.21,-0.77,0.0
-98,-25,-1012,0.21,-0.98,0.0
-98,-28,-1008,0.42,-1.12,0.07
-96,-29,-1009,0.56,-1.26,0.14
-96,-32,-1015,1.33,-1.33,0.14
-96,-28,-1011,1.82,-1.54,0.14
-96,-25,-1014,2.03,-1.61,0.14
-93,-25,-1010,1.82,-1.89,0.0
-96,-24,-1006,1.05,-2.03,-0.07
-95,-26,-1005,0.49,-2.1,0.0
-93,-30,-998,-0.07,-2.1,-0.07
-93,-34,-999,-0.21,-1.96,-0.14
-93,-35,-998,0.07,-1.82,-0.21
-96,-32,-997,0.0,-1.54,-0.21
-96,-28,-1002,0.21,-1.33,-0.07
-93,-26,-1000,-0.14,-1.19,-0.07
-95,-23,-996,-0.56,-0.98,0.0
-97,-25,-995,-1.19,-0.77,0.07
-96,-30,-997,-1.33,-0.63,0.07
-97,-30,-1000,-0.91,-0.35,0.14
-99,-30,-1000,-0.21,-0.07,0.28
