acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
344,-71,940,0.0,0.84,0.84
344,-65,947,0.42,0.77,0.84
343,-63,950,0.56,0.7,0.98
341,-63,952,0.49,0.56,1.05
343,-70,950,0.56,0.49,0.84
344,-72,947,0.91,0.63,0.35
342,-68,945,1.19,0.7,0.14
340,-74,947,1.19,0.49,0.0
340,-70,949,1.05,0.42,-0.42
340,-61,951,0.56,0.21,-0.56
341,-59,948,-0.56,-0.07,-0.56
343,-62,947,-1.82,-0.14,-0.7
341,-62,949,-2.94,-0.14,-1.05
339,-63,948,-3.15,-0.28,-1.4
336,-69,952,-2.87,-0.35,-1.47
331,-74,951,-2.17,-0.42,-1.68
332,-71,948,-0.91,-0.49,-1.82
332,-66,949,0.07,-0.56,-1.89
334,-59,946,0.63,-0.56,-1.89
336,-50,945,0.91,-0.77,-2.03
341,-44,943,0.7,-0.91,-2.03
344,-46,946,-0.07,-1.05,-1.96
343,-49,949,-1.26,-0.98,-1.89
343,-46,947,-2.1,-0.77,-1.96
343,-54,949,-2.66,-0.63,-1.61
342,-52,949,-2.52,-0.42,-1.75
343,-38,948,-1.33,-0.56,-1.96
344,-38,950,-0.49,-0.98,-1.82
340,-44,941,-0.28,-1.47,-1.61
335,-45,938,-0.35,-1.54,-1.75
335,-28,935,-0.21,-1.54,-1.82
336,-23,936,-0.7,-1.61,-1.19
335,-34,934,-1.61,-1.61,-0.63
337,-46,928,-1.75,-1.33,-0.35
339,-45,923,-0.63,-0.91,-0.56
342,-37,926,1.05,-0.49,-0.49
342,-36,932,2.17,-0.35,0.0
342,-38,928,2.45,-0.28,0.42
342,-45,925,2.38,-0.07,0.7
338,-46,918,2.24,0.35,0.63
337,-36,915,2.52,0.49,0.42
335,-37,918,2.31,0.42,0.63
330,-43,923,1.54,0.21,0.84
331,-51,929,0.77,0.28,0.7
338,-42,923,0.77,0.28,0.42
348,-33,913,0.7,0.49,0.56
348,-33,910,-0.21,0.7,0.91
340,-42,911,-1.89,0.77,1.19
333,-50,912,-3.36,1.12,1.12
328,-49,913,-4.41,1.61,1.05
331,-49,918,-5.18,1.96,1.19
332,-57,927,-6.02,2.24,1.4
337,-64,933,-6.02,2.52,0.91
340,-70,938,-4.69,2.52,0.49
339,-72,942,-2.94,2.52,0.35
336,-67,945,-1.54,2.24,0.21
335,-63,950,-1.33,2.03,0.28
334,-55,952,-1.75,1.96,0.14
332,-59,953,-2.59,1.82,0.28
327,-69,962,-3.22,1.82,0.21
326,-66,970,-2.66,1.54,-0.28
333,-57,977,-1.61,1.19,-0.63
337,-43,974,-0.91,0.84,-0.7
334,-45,974,-0.77,0.35,-0.42
331,-54,974,-1.12,0.14,-0.35
331,-45,965,-0.98,-0.07,-0.63
332,-43,968,-1.26,-0.28,-0.28
329,-51,975,-2.24,-0.35,0.28
324,-46,971,-2.66,-0.7,0.21
324,-47,968,-2.8,-0.98,0.28
326,-47,964,-2.66,-1.19,0.21
331,-48,964,-2.52,-1.61,0.35
332,-47,956,-2.45,-2.03,0.35
330,-49,953,-2.8,-2.24,0.63
327,-48,950,-3.29,-2.31,0.7
328,-48,946,-3.15,-2.38,0.77
330,-59,947,-3.08,-2.38,1.12
330,-64,947,-3.22,-2.17,1.4
335,-56,943,-3.15,-1.96,1.33
340,-55,940,-3.29,-2.03,1.4
342,-55,936,-3.43,-2.1,1.4
342,-61,936,-3.57,-2.17,1.54
339,-75,936,-3.78,-2.1,1.61
337,-90,940,-3.64,-1.68,1.61
331,-97,947,-2.59,-1.26,1.4
328,-92,945,-0.63,-1.12,1.33
329,-87,941,1.47,-1.05,1.33
331,-82,941,2.87,-1.19,1.12
334,-80,944,3.08,-1.33,0.91
336,-80,943,2.73,-1.4,0.56
337,-71,941,2.1,-1.54,0.14
334,-69,941,1.26,-1.61,0.07
334,-67,938,0.77,-1.82,0.0
