acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-721.672,-0.585,-703.181,-0.206,-1.324,2.510
-718.516,0.591,-702.654,-0.532,-1.220,2.424
-715.384,2.319,-701.732,-0.761,-1.182,2.370
-713.929,3.064,-700.995,-1.152,-1.032,2.384
-713.049,4.842,-702.744,-1.397,-0.847,2.446
-713.475,5.389,-705.090,-1.383,-0.788,2.501
-716.119,3.878,-703.818,-1.633,-0.707,2.580
-716.590,4.515,-704.799,-2.039,-0.716,2.565
-712.820,2.823,-703.989,-1.909,-0.633,2.484
-708.895,2.507,-705.249,-1.706,-0.436,2.443
-706.914,5.298,-711.918,-1.293,-0.341,2.457
-709.000,6.000,-716.000,-0.560,-0.350,2.520
-711.899,8.548,-719.080,-0.518,-0.529,2.529
-711.291,9.656,-714.368,-0.811,-0.675,2.427
-710.461,6.632,-708.789,-1.112,-0.773,2.279
-708.485,3.403,-709.968,-0.894,-0.901,2.245
-706.410,1.252,-713.469,-0.118,-0.888,2.361
-707.348,-0.222,-715.843,0.461,-0.834,2.474
-710.372,0.046,-710.529,0.781,-0.841,2.600
-717.400,-1.621,-707.995,0.772,-0.840,2.664
-723.364,-7.835,-706.139,0.874,-0.887,2.507
-723.966,-9.660,-701.925,0.881,-0.977,2.257
-719.764,-3.689,-702.746,0.545,-0.925,2.047
-715.597,1.925,-702.627,0.146,-0.766,1.907
-718.300,3.644,-705.290,-0.670,-0.697,1.908
-721.144,8.876,-708.034,-2.050,-0.789,1.954
-720.000,9.000,-707.000,-3.290,-0.840,1.680
-715.836,7.033,-710.299,-3.793,-0.771,1.240
-711.385,17.335,-712.103,-4.387,-0.859,1.019
-711.409,21.417,-706.859,-5.459,-0.983,0.896
-711.877,21.990,-704.712,-6.418,-0.943,0.775
-712.172,23.988,-708.303,-6.748,-0.913,0.659
-713.033,20.301,-708.644,-6.403,-1.006,0.638
-713.061,22.323,-708.094,-5.907,-1.047,0.706
-714.873,24.082,-709.942,-5.178,-0.982,0.827
-715.165,23.000,-708.721,-4.276,-1.030,0.970
-715.112,23.141,-705.157,-3.247,-1.070,0.967
-717.492,22.356,-702.376,-2.156,-1.007,1.076
-719.756,18.997,-701.811,-1.475,-0.958,1.253
-719.303,15.503,-702.152,-0.695,-0.886,1.244
-715.482,17.339,-704.517,0.272,-0.834,1.180
-715.000,18.000,-707.000,0.840,-0.770,1.120
-715.239,24.338,-707.757,0.781,-0.646,1.123
-713.429,32.616,-709.173,-0.028,-0.608,1.001
-711.443,31.976,-707.129,-1.059,-0.715,0.657
-708.191,32.901,-704.891,-2.169,-0.799,0.329
-708.376,32.191,-703.119,-3.360,-0.727,0.171
-708.860,29.195,-703.579,-3.901,-0.608,0.131
-709.119,22.301,-708.398,-3.747,-0.558,0.064
-710.079,16.912,-712.745,-2.839,-0.497,0.002
-708.745,20.593,-713.727,-1.247,-0.418,0.032
-711.684,19.959,-709.430,-0.116,-0.499,0.291
-712.553,23.079,-711.017,0.581,-0.643,0.552
-709.846,29.235,-714.716,1.634,-0.754,0.521
-710.164,32.091,-712.003,2.235,-0.867,0.502
-709.932,36.370,-712.342,1.884,-0.924,0.567
-710.000,33.000,-714.000,1.680,-1.120,0.560
-710.601,25.243,-713.288,1.927,-1.258,0.499
-715.780,16.528,-710.296,2.027,-1.290,0.480
-720.619,10.850,-706.150,2.125,-1.413,0.482
-717.409,12.309,-703.812,2.632,-1.323,0.306
