acc_l_x[mg],acc_l_y[mg],acc_l_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps],acc_h_x[mg],acc_h_y[mg],acc_h_z[mg]
-1077.992,658.312,-100.04,198.1,-0.63,3.5,-1046.272,694.912,-109.312
-1064.328,671.976,-112.728,196.98,-2.31,3.99,-1022.848,702.72,-117.12
-1040.416,688.08,-131.272,196.21,-3.71,4.83,-1030.656,733.952,-148.352
-1018.944,703.696,-144.936,196.14,-4.69,6.02,-999.424,749.568,-163.968
-997.472,717.36,-157.624,196.77,-4.97,7.63,-976.0,749.568,-179.584
-976.976,728.096,-176.656,198.03,-5.18,9.73,-960.384,788.608,-203.008
-954.528,737.856,-198.616,199.5,-4.97,11.83,-921.344,788.608,-226.432
-937.936,745.664,-217.16,200.76,-4.48,13.65,-897.92,788.608,-257.664
-927.2,749.568,-231.8,201.74,-3.71,15.19,-921.344,812.032,-249.856
-919.88,751.032,-242.536,202.23,-3.01,16.38,-890.112,788.608,-265.472
-912.072,750.056,-248.88,202.16,-2.31,17.15,-882.304,804.224,-281.088
-906.704,743.712,-250.832,201.81,-1.4,17.43,-858.88,780.8,-249.856
-903.776,735.416,-254.248,201.39,-0.21,17.64,-858.88,788.608,-273.28
-901.336,721.264,-257.176,201.18,1.05,17.43,-882.304,765.184,-273.28
-900.848,706.624,-255.712,201.25,2.66,17.36,-866.688,757.376,-288.896
-904.264,679.784,-265.472,201.53,4.48,16.87,-882.304,718.336,-304.512
-910.608,649.528,-272.304,202.37,6.3,16.24,-882.304,687.104,-304.512
-930.128,614.88,-254.736,203.84,7.56,15.89,-913.536,679.296,-242.048
-946.232,583.16,-237.656,205.59,7.7,16.1,-952.576,624.64,-257.664
-952.576,548.512,-234.728,207.34,7.35,16.8,-913.536,585.6,-249.856
-959.896,519.72,-232.288,208.95,7.28,17.92,-921.344,569.984,-249.856
-970.144,499.712,-229.848,210.07,7.07,19.04,-952.576,515.328,-249.856
-980.88,486.048,-229.848,210.84,6.72,20.44,-960.384,546.56,-265.472
-997.96,476.288,-223.016,211.89,5.81,21.84,-968.192,507.52,-265.472
-1007.72,472.872,-215.208,213.01,4.2,23.38,-976.0,499.712,-249.856
-1013.576,471.896,-208.376,214.13,2.59,24.92,-999.424,530.944,-218.624
-1014.064,479.216,-217.648,215.46,1.26,26.6,-991.616,523.136,-249.856
-1013.088,484.096,-224.968,216.79,0.0,28.21,-983.808,530.944,-249.856
-1016.504,488.0,-226.432,218.26,-1.12,29.68,-968.192,523.136,-234.24
-1018.456,495.32,-226.432,219.52,-2.52,31.15,-999.424,530.944,-234.24
-1013.576,498.736,-231.8,220.5,-4.13,32.76,-999.424,523.136,-249.856
-1006.256,500.688,-238.144,221.34,-5.74,34.72,-983.808,546.56,-249.856
-1001.376,500.2,-250.344,221.76,-6.93,36.96,-976.0,530.944,-265.472
-991.128,495.808,-258.152,221.97,-8.05,39.48,-999.424,538.752,-288.896
-978.928,486.048,-278.16,222.11,-9.17,42.14,-960.384,523.136,-296.704
-966.24,477.752,-294.264,222.18,-10.08,44.59,-936.96,507.52,-327.936
-956.48,467.504,-306.952,222.18,-10.85,46.62,-921.344,523.136,-327.936
-951.6,460.184,-308.904,221.83,-11.41,48.44,-936.96,499.712,-320.128
-938.912,458.72,-322.568,221.2,-12.39,50.05,-905.728,491.904,-351.36
-916.464,458.232,-352.824,220.15,-12.6,51.52,-897.92,499.712,-374.784
-928.176,453.352,-337.696,219.1,-12.6,52.64,-913.536,507.52,-374.784
-927.2,455.304,-350.384,218.4,-13.37,53.48,-882.304,484.096,-382.592
-910.12,457.256,-376.736,217.77,-14.0,54.11,-890.112,515.328,-390.4
-908.656,458.72,-390.888,216.79,-13.86,54.88,-874.496,523.136,-421.632
-918.416,462.136,-383.08,215.04,-14.0,55.3,-890.112,530.944,-390.4
-920.368,459.696,-377.712,212.38,-15.05,55.79,-921.344,507.52,-413.824
-920.856,455.792,-373.808,209.44,-16.38,56.28,-905.728,491.904,-398.208
-909.144,450.424,-382.104,206.08,-17.85,56.77,-897.92,484.096,-398.208
-895.968,440.664,-390.888,202.86,-19.18,57.47,-874.496,491.904,-413.824
-884.744,433.344,-401.136,199.78,-20.3,58.38,-851.072,484.096,-421.632
-871.568,425.048,-407.48,196.98,-21.07,59.29,-835.456,484.096,-421.632
-855.952,425.048,-415.776,194.6,-21.84,60.41,-835.456,460.672,-437.248
-841.8,430.416,-421.144,192.29,-22.19,61.25,-812.032,484.096,-421.632
-823.744,436.272,-429.44,189.84,-21.84,61.53,-804.224,468.48,-460.672
-821.792,436.76,-432.856,187.18,-20.79,61.46,-796.416,468.48,-460.672
-822.28,434.32,-435.296,184.8,-20.3,61.53,-788.608,491.904,-484.096
-821.792,426.512,-435.784,182.77,-20.09,61.74,-812.032,476.288,-460.672
-823.256,423.584,-425.048,181.3,-19.88,62.16,-819.84,491.904,-429.44
-823.256,413.336,-412.36,179.69,-19.46,62.65,-804.224,460.672,-421.632
-824.232,406.016,-413.824,178.08,-18.97,62.51,-796.416,460.672,-452.864
-815.448,404.552,-426.512,176.47,-18.06,62.37,-772.992,452.864,-484.096
-825.208,393.816,-437.736,175.14,-16.8,62.3,-819.84,421.632,-452.864
-841.8,384.056,-435.296,174.51,-15.96,62.37,-796.416,421.632,-468.48
-852.536,375.76,-431.88,174.51,-15.47,62.44,-804.224,437.248,-468.48
-861.808,381.128,-432.856,174.58,-15.19,62.23,-851.072,437.248,-460.672
-876.448,399.672,-435.296,174.51,-14.98,61.11,-843.264,452.864,-491.904
-888.16,424.56,-438.712,173.6,-15.33,59.08,-858.88,476.288,-468.48
-905.728,452.864,-439.688,172.13,-16.1,56.84,-874.496,491.904,-484.096
-924.76,484.096,-438.224,170.38,-17.71,55.02,-905.728,538.752,-460.672
-939.888,508.984,-433.344,168.42,-20.16,53.48,-905.728,554.368,-460.672
-951.112,529.968,-423.584,166.32,-22.33,52.5,-929.152,593.408,-452.864
-962.824,549.976,-409.92,164.57,-24.5,51.38,-960.384,609.024,-429.44
-964.288,562.664,-406.992,162.4,-26.39,50.19,-936.96,609.024,-445.056
-971.608,565.592,-403.088,160.16,-27.93,49.21,-936.96,632.448,-413.824
-975.512,565.104,-399.184,157.99,-29.61,48.58,-952.576,609.024,-421.632
-978.928,554.368,-387.472,155.75,-31.5,47.81,-936.96,585.6,-406.016
-977.464,543.144,-375.76,153.86,-33.6,46.97,-952.576,609.024,-398.208
-965.264,532.408,-366.0,151.48,-35.49,45.43,-960.384,577.792,-382.592
-948.672,525.576,-360.632,148.89,-36.54,43.12,-921.344,569.984,-374.784
-932.08,520.208,-357.704,145.46,-37.17,40.32,-913.536,562.176,-374.784
-908.656,513.864,-355.264,141.82,-37.45,37.38,-890.112,562.176,-382.592
-884.744,510.448,-351.848,137.97,-37.1,34.58,-851.072,546.56,-359.168
-865.224,510.936,-349.408,134.75,-36.33,31.64,-827.648,569.984,-359.168
-841.8,511.424,-343.552,131.74,-35.49,28.91,-812.032,593.408,-382.592
-815.936,519.72,-343.552,129.15,-34.44,26.46,-772.992,562.176,-335.744
-789.096,523.624,-353.312,126.49,-33.25,24.5,-749.568,562.176,-382.592
-761.28,532.896,-369.416,123.48,-31.64,23.31,-702.72,593.408,-382.592
-741.272,543.632,-381.128,120.19,-29.82,22.61,-687.104,585.6,-398.208
-731.024,549.488,-395.768,116.55,-28.0,22.19,-702.72,601.216,-406.016
-718.824,560.224,-402.112,112.98,-26.32,21.98,-679.296,616.832,-445.056
-708.088,570.96,-408.944,109.27,-24.36,21.28,-663.68,616.832,-413.824
-704.184,577.792,-414.312,105.49,-22.4,20.09,-648.064,632.448,-484.096
-695.888,587.552,-424.56,101.99,-21.0,18.34,-655.872,624.64,-460.672
-691.496,594.872,-436.272,98.63,-19.46,15.96,-655.872,648.064,-491.904
-682.224,603.656,-447.008,95.2,-17.92,12.67,-671.488,640.256,-468.48
-686.616,608.048,-456.768,91.56,-16.17,8.54,-671.488,663.68,-476.288
-695.4,609.024,-459.208,87.78,-15.05,4.27,-663.68,671.488,-476.288
-698.816,601.704,-464.576,83.79,-14.63,-0.14,-671.488,655.872,-515.328
-700.768,589.016,-471.408,79.59,-14.28,-4.97,-655.872,648.064,-507.52
-703.696,570.472,-472.384,75.04,-14.35,-10.15,-702.72,601.216,-484.096
-706.136,551.928,-471.408,70.21,-14.77,-15.61,-671.488,609.024,-507.52
-709.064,533.872,-466.04,64.96,-15.12,-20.93,-655.872,569.984,-491.904
-711.016,512.888,-454.816,59.43,-16.03,-26.04,-702.72,538.752,-476.288
-714.92,495.32,-440.176,53.97,-17.15,-30.52,-671.488,554.368,-460.672
-712.968,479.216,-427.976,48.44,-18.41,-34.3,-679.296,538.752,-452.864
-709.064,462.624,-416.752,43.19,-19.32,-37.73,-663.68,523.136,-421.632
-704.672,454.328,-406.992,38.43,-20.02,-40.6,-663.68,491.904,-429.44
-702.232,451.4,-396.744,33.74,-20.02,-43.26,-663.68,515.328,-413.824
-700.768,454.328,-388.936,29.47,-19.81,-45.5,-671.488,499.712,-413.824
-701.256,463.112,-382.592,25.34,-19.11,-47.53,-687.104,523.136,-406.016
-706.136,479.216,-377.224,21.63,-18.2,-49.07,-671.488,523.136,-421.632
-713.944,504.104,-374.296,18.2,-17.22,-49.84,-694.912,546.56,-406.016
-722.728,533.384,-374.784,15.4,-16.03,-50.05,-679.296,577.792,-406.016
-737.368,565.592,-373.32,13.02,-14.77,-49.42,-710.528,609.024,-374.784
-751.032,600.728,-373.32,10.92,-13.58,-48.37,-726.144,655.872,-398.208
-768.6,638.792,-375.76,8.96,-12.6,-47.25,-726.144,679.296,-406.016
-783.728,677.344,-379.664,6.86,-11.69,-46.41,-749.568,733.952,-421.632
-801.296,713.456,-384.056,4.2,-10.99,-45.78,-780.8,772.992,-398.208
-819.84,748.104,-387.96,0.91,-10.36,-45.29,-780.8,780.8,-406.016
-833.016,779.336,-389.912,-2.87,-10.22,-45.29,-827.648,804.224,-398.208
-847.168,808.616,-388.936,-7.21,-10.29,-45.5,-796.416,858.88,-413.824
-856.44,835.456,-392.352,-12.11,-10.71,-46.13,-858.88,897.92,-413.824
-857.416,862.296,-392.84,-17.5,-11.06,-46.97,-827.648,897.92,-421.632
-858.88,886.208,-392.352,-23.52,-11.55,-48.16,-819.84,936.96,-406.016
-857.416,909.144,-391.376,-29.82,-11.83,-49.56,-812.032,968.192,-398.208
-854.488,927.2,-387.96,-36.33,-12.11,-50.82,-835.456,968.192,-406.016
-846.68,939.4,-388.448,-42.98,-12.18,-52.15,-835.456,991.616,-413.824
-839.848,950.136,-385.032,-49.84,-12.18,-53.41,-812.032,999.424,-406.016
-832.528,954.04,-385.52,-56.49,-11.9,-54.74,-812.032,983.808,-429.44
-823.256,957.456,-384.544,-63.14,-11.76,-55.86,-796.416,999.424,-398.208
-815.448,957.456,-386.008,-69.86,-11.41,-57.19,-788.608,1015.04,-421.632
-807.152,957.944,-392.352,-76.58,-10.85,-58.59,-765.184,1015.04,-406.016
-800.808,957.456,-393.328,-83.51,-10.22,-60.13,-765.184,1015.04,-413.824
-795.928,957.456,-394.792,-90.51,-9.8,-61.88,-796.416,991.616,-406.016
-788.12,957.944,-395.768,-97.37,-9.38,-63.77,-765.184,1022.848,-429.44
-783.728,961.848,-395.28,-104.3,-8.89,-65.73,-741.76,1015.04,-421.632
-781.288,968.192,-392.84,-111.16,-8.4,-67.9,-749.568,1030.656,-429.44
-777.872,974.048,-386.984,-118.02,-7.98,-70.0,-733.952,1030.656,-421.632
-779.824,983.32,-382.104,-125.02,-7.56,-72.38,-749.568,1038.464,-413.824
-783.24,990.64,-374.296,-132.16,-7.14,-74.48,-741.76,1030.656,-406.016
-786.656,997.472,-366.488,-139.44,-6.79,-76.51,-757.376,1030.656,-382.592
-795.928,1005.768,-353.312,-146.86,-6.86,-78.47,-772.992,1069.696,-366.976
-808.616,1010.16,-336.232,-154.21,-7.21,-80.36,-757.376,1069.696,-351.36
-815.936,1014.552,-321.592,-161.56,-7.91,-82.25,-780.8,1061.888,-343.552
-822.28,1019.92,-309.392,-168.84,-8.82,-84.07,-804.224,1077.504,-320.128
-831.064,1022.848,-292.8,-176.4,-9.52,-85.89,-819.84,1077.504,-327.936
-839.36,1024.8,-276.208,-184.24,-10.43,-87.71,-796.416,1061.888,-296.704
-848.632,1021.872,-259.128,-192.15,-11.41,-89.25,-819.84,1046.272,-265.472
-854.976,1016.504,-243.024,-200.27,-12.53,-90.93,-827.648,1054.08,-242.048
-862.296,1006.256,-227.896,-208.53,-13.86,-92.68,-812.032,1046.272,-265.472
-864.248,994.056,-220.088,-216.86,-15.05,-94.71,-835.456,1038.464,-249.856
-864.736,982.832,-209.352,-225.26,-16.24,-96.81,-835.456,1038.464,-226.432
-865.224,965.264,-203.496,-233.66,-17.22,-99.19,-851.072,1007.232,-226.432
-865.712,950.136,-198.616,-241.64,-18.34,-101.64,-851.072,1015.04,-234.24
-864.248,932.08,-194.224,-249.55,-19.46,-104.16,-851.072,991.616,-218.624
-858.88,915.488,-191.784,-256.9,-20.37,-106.75,-843.264,944.768,-234.24
-850.584,898.408,-187.392,-263.76,-21.14,-109.48,-827.648,944.768,-210.816
-848.144,882.792,-188.368,-270.06,-21.63,-112.14,-819.84,913.536,-203.008
-846.68,869.128,-191.784,-275.87,-22.4,-114.8,-812.032,921.344,-218.624
-842.288,852.536,-192.272,-281.47,-23.1,-117.04,-827.648,882.304,-179.584
-837.408,828.624,-194.712,-286.86,-23.59,-118.58,-812.032,858.88,-210.816
-831.064,798.856,-198.128,-291.62,-24.08,-119.21,-780.8,851.072,-242.048
-820.816,769.088,-197.64,-295.54,-24.36,-119.07,-796.416,788.608,-218.624
-813.496,738.832,-196.664,-298.2,-24.01,-118.44,-804.224,772.992,-234.24
-810.08,712.48,-188.856,-300.09,-23.59,-117.74,-788.608,757.376,-210.816
-810.08,677.832,-188.856,-301.28,-23.03,-117.39,-796.416,726.144,-210.816
-808.616,644.648,-183.976,-301.63,-22.19,-116.83,-804.224,679.296,-234.24
-807.64,608.048,-180.072,-301.21,-21.28,-115.57,-788.608,679.296,-210.816
-813.496,574.864,-174.704,-300.16,-20.3,-114.38,-788.608,616.832,-179.584
-819.352,542.168,-171.288,-298.34,-19.46,-114.38,-796.416,585.6,-203.008
-832.528,511.424,-167.872,-296.1,-18.62,-113.68,-827.648,538.752,-195.2
-839.36,482.144,-167.872,-293.65,-18.41,-112.63,-827.648,530.944,-187.392
-846.192,458.72,-165.92,-290.71,-18.13,-111.02,-827.648,523.136,-187.392
-856.44,437.248,-168.36,-287.35,-18.41,-109.27,-827.648,484.096,-195.2
-868.64,418.216,-165.432,-283.5,-18.9,-108.08,-843.264,452.864,-203.008
-870.104,403.576,-162.016,-278.67,-19.18,-106.54,-843.264,437.248,-210.816
-873.52,382.104,-160.064,-272.93,-19.25,-104.65,-835.456,421.632,-171.776
-874.008,367.464,-153.72,-266.28,-18.48,-102.27,-858.88,413.824,-163.968
-881.816,348.92,-145.424,-259.14,-17.78,-100.03,-874.496,398.208,-163.968
-888.16,336.72,-146.888,-251.65,-17.43,-97.16,-866.688,390.4,-171.776
-894.992,329.888,-149.328,-243.67,-17.15,-94.71,-866.688,366.976,-187.392
-903.776,327.936,-152.744,-235.83,-17.01,-92.12,-874.496,398.208,-163.968
-914.024,325.984,-147.376,-227.92,-16.94,-89.67,-874.496,366.976,-156.16
-928.176,326.96,-143.472,-220.36,-16.94,-87.43,-905.728,398.208,-163.968
-941.84,320.616,-138.104,-212.52,-17.22,-85.12,-905.728,374.784,-140.544
-948.672,320.616,-133.712,-204.54,-18.06,-82.74,-890.112,359.168,-140.544
-953.064,323.056,-131.272,-196.21,-18.69,-80.57,-921.344,366.976,-148.352
-955.992,319.64,-127.368,-187.81,-18.97,-78.05,-952.576,382.592,-148.352
-961.848,315.248,-124.44,-179.13,-19.39,-74.9,-944.768,335.744,-171.776
-965.264,309.392,-124.928,-170.66,-20.3,-71.26,-936.96,343.552,-148.352
-965.264,306.952,-125.416,-162.19,-21.21,-67.62,-936.96,359.168,-148.352
-963.8,304.512,-124.44,-154.28,-22.26,-64.26,-936.96,374.784,-156.16
-960.384,299.632,-122.488,-146.86,-23.03,-61.11,-929.152,366.976,-140.544
-956.48,298.656,-121.512,-139.93,-23.8,-58.31,-936.96,351.36,-140.544
-952.576,295.728,-118.096,-133.42,-24.57,-55.86,-929.152,335.744,-140.544
-944.768,290.36,-121.512,-127.26,-25.27,-53.55,-905.728,335.744,-124.928
-935.496,287.432,-118.096,-121.45,-25.97,-51.1,-913.536,335.744,-156.16
-926.224,282.552,-119.072,-115.64,-26.39,-48.58,-905.728,335.744,-117.12
-918.416,277.672,-121.512,-109.97,-26.81,-45.85,-905.728,304.512,-156.16
-912.56,276.208,-122.0,-104.51,-27.09,-43.54,-921.344,335.744,-140.544
-909.144,278.648,-124.928,-99.26,-27.65,-41.23,-866.688,327.936,-156.16
-901.336,280.112,-126.88,-94.15,-28.0,-39.34,-890.112,320.128,-163.968
-895.968,281.088,-131.76,-89.11,-28.0,-37.17,-858.88,320.128,-163.968
-891.576,284.992,-136.152,-84.49,-28.42,-34.72,-858.88,335.744,-156.16
-884.256,284.504,-140.544,-80.36,-28.49,-31.92,-858.88,343.552,-156.16
-878.888,289.872,-142.496,-76.37,-28.28,-28.84,-835.456,343.552,-156.16
-875.96,294.752,-147.864,-72.73,-28.21,-25.9,-858.88,335.744,-179.584
-874.984,298.656,-153.72,-69.23,-28.35,-23.03,-858.88,327.936,-179.584
-873.032,304.512,-159.576,-65.94,-28.49,-20.37,-835.456,366.976,-187.392
-871.08,313.296,-163.968,-62.51,-28.84,-17.71,-843.264,382.592,-179.584
-868.64,321.104,-164.944,-59.29,-29.26,-15.26,-819.84,374.784,-179.584
-865.712,332.816,-170.8,-56.14,-29.82,-13.02,-835.456,398.208,-187.392
-861.32,345.016,-171.776,-53.34,-30.17,-10.92,-835.456,390.4,-195.2
-855.464,362.096,-175.192,-50.68,-30.66,-9.03,-843.264,398.208,-171.776
-850.584,375.76,-176.168,-48.23,-31.01,-7.28,-819.84,437.248,-195.2
-845.216,390.4,-178.12,-46.06,-31.43,-5.6,-804.224,437.248,-210.816
-838.872,404.064,-178.608,-43.96,-31.64,-3.85,-819.84,452.864,-203.008
-834.968,417.728,-178.12,-41.93,-31.85,-2.1,-812.032,468.48,-195.2
-828.624,432.368,-179.584,-39.9,-31.99,-0.42,-788.608,491.904,-195.2
-821.792,444.568,-180.072,-38.22,-32.2,1.47,-812.032,515.328,-203.008
-814.96,456.28,-183.488,-36.75,-32.27,3.15,-796.416,507.52,-210.816
-811.056,467.504,-183.0,-35.35,-32.34,4.9,-788.608,499.712,-226.432
-807.152,476.776,-183.488,-34.3,-32.2,6.51,-788.608,530.944,-203.008
-805.2,485.56,-183.0,-33.25,-32.13,8.05,-765.184,538.752,-218.624
-800.32,496.784,-184.464,-32.34,-32.13,9.45,-772.992,523.136,-203.008
-797.88,504.592,-183.0,-31.57,-32.2,10.71,-772.992,554.368,-218.624
-794.952,511.424,-181.536,-30.94,-32.2,11.9,-757.376,546.56,-203.008
-789.584,518.744,-178.12,-30.45,-32.13,12.95,-749.568,569.984,-210.816
-790.072,525.088,-173.728,-30.03,-32.2,14.07,-780.8,569.984,-203.008
-786.656,531.92,-172.752,-29.75,-32.27,15.12,-765.184,585.6,-203.008
-783.728,536.8,-170.312,-29.54,-32.62,16.31,-749.568,562.176,-171.776
-782.752,541.192,-166.896,-29.4,-32.76,17.36,-757.376,601.216,-187.392
-781.288,547.536,-164.456,-29.05,-32.97,18.41,-757.376,609.024,-179.584
-780.8,553.392,-160.064,-28.91,-33.18,19.39,-749.568,609.024,-163.968
-776.896,561.688,-154.696,-28.91,-33.39,20.44,-741.76,616.832,-195.2
-774.944,563.64,-153.232,-29.19,-33.53,21.42,-741.76,585.6,-195.2
-770.552,567.056,-151.28,-29.33,-33.6,22.33,-733.952,616.832,-163.968
-767.136,569.496,-148.352,-29.61,-33.39,23.03,-733.952,640.256,-179.584
-766.16,571.448,-148.84,-30.03,-33.18,23.73,-741.76,624.64,-187.392
-762.744,571.936,-148.84,-30.59,-33.11,24.43,-749.568,616.832,-171.776
-757.864,575.352,-149.816,-31.15,-32.97,25.2,-726.144,616.832,-163.968
-753.96,575.352,-152.256,-32.06,-32.9,26.11,-718.336,609.024,-163.968
-751.52,575.84,-154.208,-32.9,-32.62,26.88,-726.144,640.256,-195.2
-748.592,574.864,-154.696,-33.67,-32.34,27.65,-726.144,609.024,-163.968
-747.128,573.888,-152.744,-34.37,-31.92,28.28,-733.952,609.024,-171.776
-745.664,572.912,-152.744,-35.21,-31.78,29.12,-726.144,616.832,-171.776
-743.224,571.448,-154.696,-35.84,-31.57,29.75,-710.528,609.024,-187.392
-738.832,570.472,-158.112,-36.47,-31.43,30.45,-702.72,616.832,-179.584
-736.88,568.032,-162.504,-37.1,-31.29,31.22,-694.912,616.832,-171.776
-735.416,568.032,-164.944,-37.59,-31.01,31.71,-710.528,585.6,-203.008
-732.976,565.592,-169.336,-38.01,-30.66,32.34,-702.72,616.832,-163.968
-731.512,563.64,-173.728,-38.36,-30.38,32.97,-687.104,624.64,-203.008
-732.0,564.128,-177.632,-38.43,-30.1,33.39,-710.528,609.024,-195.2
-732.0,565.104,-179.584,-38.57,-29.82,33.95,-702.72,601.216,-187.392
-732.976,565.592,-180.072,-38.43,-29.54,34.51,-718.336,601.216,-218.624
-734.44,566.568,-183.488,-38.43,-29.33,35.14,-679.296,616.832,-203.008
-732.488,565.104,-185.44,-38.29,-29.19,35.7,-710.528,601.216,-210.816
-732.0,569.008,-187.88,-38.15,-28.98,36.26,-710.528,624.64,-203.008
-728.096,569.008,-191.784,-37.8,-28.91,36.89,-702.72,609.024,-203.008
-727.12,569.008,-192.76,-37.59,-28.56,37.45,-687.104,632.448,-187.392
-727.12,570.472,-194.712,-37.38,-28.07,38.15,-702.72,609.024,-210.816
-722.728,571.936,-197.152,-37.1,-27.93,38.71,-694.912,601.216,-203.008
-721.752,573.4,-201.056,-36.96,-27.58,39.2,-687.104,609.024,-234.24
-717.848,573.4,-204.96,-36.89,-27.16,39.69,-702.72,609.024,-226.432
-715.408,576.328,-207.888,-36.68,-26.6,40.04,-687.104,624.64,-234.24
-713.456,579.256,-209.352,-36.61,-25.97,40.6,-679.296,632.448,-234.24
-712.968,583.648,-211.792,-36.61,-25.34,40.95,-687.104,632.448,-249.856
-713.944,585.6,-215.208,-36.68,-24.92,41.44,-679.296,624.64,-249.856
-711.504,590.48,-217.648,-36.68,-24.43,41.86,-687.104,648.064,-242.048
-710.528,595.36,-219.112,-36.82,-23.94,42.35,-687.104,655.872,-257.664
-710.528,598.288,-224.968,-37.03,-23.38,42.91,-679.296,648.064,-242.048
-709.064,602.68,-226.432,-37.31,-22.82,43.4,-671.488,632.448,-257.664
-708.088,603.656,-227.896,-37.59,-22.12,43.89,-679.296,671.488,-265.472
-707.112,605.608,-229.36,-37.73,-21.63,44.31,-694.912,655.872,-249.856
-706.624,604.144,-232.776,-37.8,-20.79,44.8,-671.488,663.68,-234.24
-708.088,604.632,-233.752,-37.87,-20.09,45.15,-671.488,640.256,-265.472
-711.504,605.608,-234.728,-38.36,-19.11,45.5,-687.104,671.488,-257.664
-712.968,605.608,-237.168,-38.78,-18.41,45.71,-648.064,663.68,-242.048
-715.896,607.56,-238.144,-39.27,-17.64,45.78,-702.72,624.64,-273.28
-718.336,609.512,-239.12,-39.9,-17.01,45.99,-679.296,663.68,-273.28
-721.264,610.488,-242.048,-40.6,-16.17,46.2,-687.104,679.296,-273.28
-723.216,611.464,-243.024,-41.51,-15.4,46.41,-671.488,663.68,-257.664
-725.168,610.976,-244.976,-42.28,-14.63,46.76,-733.952,679.296,-257.664
-726.144,611.464,-246.928,-43.05,-13.93,47.11,-687.104,671.488,-257.664
-728.584,610.976,-246.44,-43.68,-13.16,47.6,-718.336,671.488,-257.664
-728.096,608.048,-249.856,-44.38,-12.39,48.02,-687.104,671.488,-312.32
-730.048,606.584,-251.808,-45.01,-11.62,48.44,-702.72,632.448,-273.28
-730.048,604.144,-255.712,-45.5,-10.85,48.79,-694.912,679.296,-265.472
-730.048,602.192,-256.688,-46.13,-10.08,49.21,-710.528,648.064,-288.896
-731.024,601.704,-256.688,-46.69,-9.31,49.49,-702.72,648.064,-257.664
-730.048,600.24,-259.616,-47.25,-8.33,49.7,-702.72,640.256,-281.088
-729.072,596.824,-258.64,-47.88,-7.56,49.98,-671.488,655.872,-257.664
-729.56,596.336,-259.128,-48.44,-6.65,50.26,-702.72,640.256,-296.704
-730.048,594.872,-254.736,-49.07,-5.95,50.61,-694.912,632.448,-288.896
-726.632,592.92,-258.64,-49.7,-5.32,51.03,-710.528,624.64,-265.472
-727.608,592.432,-259.616,-50.54,-4.69,51.38,-687.104,640.256,-281.088
-722.728,588.04,-259.616,-51.31,-4.06,51.66,-679.296,640.256,-288.896
-719.8,584.136,-260.104,-52.08,-3.29,51.94,-702.72,632.448,-288.896
-716.872,581.208,-264.496,-52.85,-2.45,52.15,-694.912,640.256,-320.128
-711.992,580.232,-268.888,-53.55,-1.61,52.22,-687.104,632.448,-273.28
-708.576,577.792,-271.816,-54.18,-0.91,52.29,-671.488,640.256,-304.512
-705.648,580.232,-274.744,-54.81,-0.07,52.22,-679.296,624.64,-288.896
-703.208,581.208,-276.208,-55.51,0.98,52.22,-679.296,609.024,-296.704
-701.256,581.696,-277.672,-56.56,1.89,52.22,-679.296,640.256,-304.512
-698.816,585.112,-281.088,-57.47,2.59,52.29,-679.296,616.832,-296.704
-693.936,588.528,-281.088,-58.31,3.36,52.36,-671.488,648.064,-288.896
-689.544,590.968,-283.528,-59.22,4.06,52.36,-655.872,632.448,-296.704
-687.592,590.48,-286.456,-60.2,4.83,52.43,-663.68,632.448,-304.512
