acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
336.786,-7.335,959.030,-6.579,-0.037,-0.568
338.250,-8.339,962.654,-8.769,-0.075,-0.276
339.479,-4.903,968.949,-10.740,0.137,-0.138
341.099,-9.934,970.146,-11.859,0.034,-0.001
344.925,-23.383,967.745,-11.848,-0.173,0.066
343.360,-36.890,970.421,-10.753,-0.234,-0.105
340.000,-43.000,970.000,-8.750,-0.560,-0.280
342.323,-34.037,968.154,-6.531,-0.865,-0.350
345.820,-23.412,967.061,-4.997,-1.218,-0.205
344.520,-21.113,968.584,-4.628,-1.468,0.328
341.505,-20.522,972.351,-4.976,-1.464,0.700
340.940,-20.322,968.738,-5.070,-1.631,0.664
340.923,-25.875,965.768,-4.515,-1.864,0.638
339.861,-34.524,964.802,-3.555,-1.964,0.703
338.038,-36.283,961.235,-2.278,-2.021,0.642
340.020,-29.210,958.728,-0.948,-2.196,0.541
343.082,-20.736,954.465,-0.106,-2.341,0.768
341.764,-18.021,951.063,0.212,-2.476,1.111
340.423,-18.243,948.345,0.131,-2.670,1.395
337.998,-21.400,945.126,-0.181,-2.752,1.686
335.927,-23.779,942.341,-0.642,-2.895,1.742
337.000,-18.000,935.000,-1.260,-2.940,1.680
338.688,-20.230,930.057,-2.045,-2.815,1.737
340.579,-33.158,930.399,-2.672,-2.716,1.804
342.208,-38.925,927.781,-2.645,-2.465,1.884
346.450,-42.109,926.978,-2.398,-2.139,2.066
347.438,-46.081,927.805,-2.276,-1.854,2.218
344.525,-47.670,925.188,-2.222,-1.640,2.344
345.099,-55.808,922.912,-1.922,-1.451,2.452
345.075,-62.843,922.897,-1.427,-1.142,2.328
344.779,-63.571,925.926,-1.141,-0.983,2.083
345.770,-65.851,929.192,-0.592,-0.983,1.849
345.687,-65.300,926.303,-0.081,-0.997,1.576
344.018,-68.356,922.650,0.247,-1.101,1.221
342.861,-72.333,923.533,0.950,-1.103,0.774
342.917,-68.120,926.590,1.712,-1.048,0.456
341.000,-62.000,930.000,2.170,-1.120,0.280
340.681,-51.648,927.812,2.145,-1.251,0.091
343.293,-44.121,922.889,1.724,-1.188,0.019
345.136,-39.008,920.289,1.031,-0.973,-0.131
346.974,-26.747,916.442,0.139,-0.839,-0.435
348.205,-14.962,912.727,-0.782,-0.590,-0.452
347.796,-7.971,911.895,-2.023,-0.384,-0.212
346.951,-8.157,910.855,-3.862,-0.106,0.173
346.940,-7.312,909.017,-5.684,0.448,0.597
347.953,-6.208,912.252,-7.351,0.979,1.154
346.454,-19.095,919.464,-9.078,1.658,1.908
342.742,-31.879,920.815,-9.777,2.098,2.241
341.777,-43.063,922.507,-9.433,2.263,2.403
340.259,-59.867,930.578,-8.517,2.628,2.507
339.111,-67.400,936.719,-6.670,2.621,2.178
342.000,-68.000,940.000,-4.480,2.240,1.890
344.784,-67.136,937.815,-2.551,1.770,1.708
344.702,-69.460,933.312,-1.418,1.181,1.568
342.223,-77.860,933.721,-1.002,0.919,1.419
342.727,-76.396,936.547,-0.408,0.896,1.034
344.242,-68.098,942.429,0.191,0.804,0.793
343.858,-64.531,947.830,0.463,0.765,0.871
342.867,-62.881,950.175,0.561,0.691,0.987
341.045,-62.801,951.977,0.496,0.568,1.050
342.373,-68.294,950.592,0.516,0.492,0.917
344.114,-72.974,947.851,0.784,0.560,0.507
343.000,-68.830,945.323,1.087,0.717,0.189
341.001,-69.935,945.302,1.225,0.619,0.116
339.799,-74.522,947.590,1.157,0.459,-0.099
340.056,-68.621,949.305,1.020,0.407,-0.466
340.000,-61.000,951.000,0.560,0.210,-0.560
340.707,-58.841,948.590,-0.395,-0.042,-0.550
342.717,-61.219,946.503,-1.477,-0.143,-0.654
342.186,-62.437,948.502,-2.562,-0.123,-0.873
339.630,-61.789,948.176,-3.161,-0.200,-1.261
338.525,-64.576,948.673,-3.070,-0.314,-1.426
334.768,-70.406,952.631,-2.787,-0.361,-1.503
330.909,-74.050,950.648,-2.096,-0.425,-1.693
331.910,-71.353,947.955,-0.993,-0.484,-1.812
