@relation 'MLC'

@attribute F1_MEAN_ACC_X numeric
@attribute F2_VARIANCE_ACC_X numeric
@attribute F3_ENERGY_ACC_X numeric
@attribute F4_PEAK_TO_PEAK_ACC_X numeric
@attribute F5_MINIMUM_ACC_X numeric
@attribute F6_MAXIMUM_ACC_X numeric
@attribute F7_MEAN_ACC_Y numeric
@attribute F8_MINIMUM_ACC_Y numeric
@attribute F9_MAXIMUM_ACC_Y numeric
@attribute F10_MEAN_ACC_Z numeric
@attribute F11_ENERGY_ACC_Z numeric
@attribute F12_MINIMUM_ACC_Z numeric
@attribute F13_MAXIMUM_ACC_Z numeric
@attribute F14_ABS_MEAN_ACC_V numeric
@attribute F15_ABS_MINIMUM_ACC_V numeric
@attribute class {stationary, walking, running, cycling}

@data
-0.666504, 0.0510254, 34.6875, 1.86719, -1.28418, 0.583008, 0.312744, 0.000488281, 0.828613, 0.673828, 33.2813, 0.316895, 1.19629, 1.03027, 0.591309, cycling
-0.526855, 0.0332031, 21.7656, 1.04004, -1.29688, -0.25708, 0.455078, 0.140381, 0.90918, 0.708008, 36.8125, 0.209106, 1.06934, 1.02539, 0.681641, cycling
-0.586914, 0.0371094, 26.7188, 0.953125, -1.12793, -0.175049, 0.493164, -0.0202637, 0.942383, 0.635254, 30.8594, 0.162842, 1.49414, 1.04395, 0.783203, cycling
-0.538574, 0.0822754, 26.0625, 1.11426, -1.19043, -0.0766602, 0.398926, -0.542969, 1.24414, 0.646973, 34.0313, 0.0859985, 1.125, 1.05664, 0.405518, cycling
-0.200562, 0.00665283, 3.28125, 0.452393, -0.54834, -0.0958862, 0.677734, 0.392578, 0.999512, 0.663574, 34.3125, 0.250244, 1.08789, 1.01074, 0.844238, cycling
-0.442139, 0.0567627, 17.6563, 0.936035, -0.89209, 0.0440063, 0.029541, -0.578125, 0.524902, 0.831055, 50.6563, 0.429199, 1.13086, 1.02344, 0.742676, cycling
-0.449707, 0.0236816, 15.8203, 0.885254, -0.939941, -0.0545044, 0.463379, -0.151367, 0.714355, 0.771973, 42.8125, 0.509277, 1.03223, 1.03027, 0.73291, cycling
-0.85498, 0.121582, 59.6875, 2.80469, -2.33203, 0.472168, 0.124329, -1.50879, 0.750977, 0.487793, 20.5938, -0.141479, 0.944336, 1.08887, 0.525879, cycling
-0.867188, 0.0136719, 53.5938, 0.67041, -1.25, -0.57959, 0.119812, -0.35376, 0.454834, 0.481201, 20.6406, -0.319092, 1.52734, 1.03711, 0.736816, cycling
-0.925781, 0.0170898, 61.1875, 1.17969, -1.65527, -0.475342, 0.0378418, -0.284424, 0.343262, 0.397705, 13.0625, 0.059082, 0.72998, 1.03613, 0.666016, cycling
-0.851074, 0.0825195, 56.4688, 2.19531, -2.06445, 0.130493, 0.13562, -0.491455, 0.637207, 0.512695, 23.1094, -0.36499, 1.42285, 1.07129, 0.49292, cycling
-0.858887, 0.0400391, 54.4688, 0.810059, -1.28906, -0.479248, 0.170898, -0.30957, 0.563965, 0.463623, 18.5625, -0.0374146, 1.00879, 1.04395, 0.705566, cycling
-0.935547, 0.0600586, 65.5, 1.21777, -1.4502, -0.23291, 0.0797119, -0.262207, 0.726074, 0.355469, 12.6484, -0.0950317, 0.9375, 1.0625, 0.659668, cycling
-0.77002, 0.0913086, 47.9063, 1.66895, -1.44141, 0.227905, 0.0844727, -0.810059, 0.886719, 0.577637, 28.3906, -0.0551147, 1.38477, 1.07129, 0.687012, cycling
-0.730469, 0.0996094, 44.3438, 1.43359, -1.4707, -0.0366821, 0.121704, -0.546387, 0.812012, 0.668457, 35.3438, -0.0457153, 1.13574, 1.0957, 0.716309, cycling
-0.594238, 0.11792, 32.9688, 1.58398, -1.44727, 0.136719, 0.112793, -0.653809, 0.615234, 0.772461, 45.5625, 0.0455322, 1.44336, 1.07813, 0.567383, cycling
-0.86084, 0.0610352, 56.1875, 1.51563, -1.64551, -0.129517, 0.126587, -0.513184, 0.765625, 0.481689, 19.0938, -0.0440674, 0.983398, 1.05273, 0.71582, cycling
-0.866699, 0.034668, 55, 0.783691, -1.25098, -0.467285, 0.0702515, -0.343262, 0.673828, 0.44458, 16.5313, -0.102783, 0.822754, 1.02344, 0.60791, cycling
-0.844238, 0.0351563, 52.375, 0.961426, -1.39746, -0.436035, -0.0348206, -0.409668, 0.510742, 0.552246, 22.1563, 0.244019, 0.858887, 1.0332, 0.708984, cycling
-0.856445, 0.0273438, 53.2813, 0.874023, -1.28906, -0.415283, -0.0156555, -0.302979, 0.336914, 0.529785, 22.5781, -0.2323, 0.969238, 1.0459, 0.729004, cycling
-0.874023, 0.0283203, 55.5, 0.944336, -1.37012, -0.425781, -0.000675678, -0.688965, 0.408203, 0.512695, 20.4688, 0.106689, 0.855469, 1.05469, 0.771973, cycling
-0.918457, 0.0229492, 60.6875, 0.76123, -1.33887, -0.577637, 0.0602417, -0.401611, 0.505859, 0.414307, 15.3281, -0.166016, 0.930664, 1.05371, 0.739746, cycling
-0.839355, 0.03125, 51.5313, 0.916992, -1.39355, -0.476807, 0.213135, -0.276855, 0.70166, 0.472656, 17.7813, 0.0622559, 0.836914, 1.02832, 0.748047, cycling
-0.901855, 0.0439453, 60.0313, 0.971191, -1.41992, -0.448975, -0.0505371, -0.343262, 0.236572, 0.430176, 15.3125, -0.0317993, 0.84668, 1.03418, 0.59668, cycling
-0.921875, 0.0390625, 62.25, 0.832031, -1.28125, -0.449463, 0.0859985, -0.345947, 0.507324, 0.342041, 10.3438, -0.0802002, 0.714355, 1.02832, 0.677734, cycling
-0.869141, 0.0576172, 56.9375, 1.09082, -1.44629, -0.355957, 0.0404968, -0.426514, 0.833984, 0.476318, 19.8281, -0.0773926, 1.00977, 1.05664, 0.703125, cycling
-0.893066, 0.0444336, 58.9375, 1.02734, -1.48828, -0.460938, -0.0744629, -0.42749, 0.663574, 0.430908, 14.7266, 0.0842285, 0.816895, 1.02734, 0.714844, cycling
-0.931152, 0.0405273, 63.5625, 1.08594, -1.32227, -0.236572, -0.00423813, -0.280273, 0.364014, 0.336182, 10.2656, -0.311523, 0.787109, 1.02637, 0.450439, cycling
-0.933594, 0.034668, 63.4375, 1.11426, -1.42188, -0.307861, -0.0640869, -0.483154, 0.425781, 0.391602, 13.1563, -0.15625, 0.930664, 1.04785, 0.519043, cycling
-0.903809, 0.0200195, 58.5938, 0.677246, -1.24805, -0.570801, -0.0665283, -0.384521, 0.136108, 0.428223, 14.2813, 0.139771, 0.740234, 1.02246, 0.79834, cycling
-0.863281, 0.171387, 64.1875, 3.5, -2.89648, 0.602539, 0.0706177, -0.669434, 0.684082, 0.473877, 22.5469, -0.558105, 1.37109, 1.09082, 0.64502, cycling
-0.88916, 0.0791016, 60.875, 1.87012, -1.63184, 0.238647, 0.127808, -0.429932, 0.927246, 0.45752, 17.9531, 0.043335, 1.3877, 1.08203, 0.748047, cycling
-0.893555, 0.129883, 65, 1.60254, -1.75098, -0.148315, 0.0831299, -0.623047, 0.958984, 0.435547, 18.5469, -0.22168, 0.98291, 1.10742, 0.496338, cycling
-0.886719, 0.0786133, 60.5313, 1.30664, -1.49902, -0.192017, 0.149048, -0.508301, 0.913086, 0.414307, 17.7344, -0.382324, 0.961914, 1.08203, 0.585449, cycling
-0.898926, 0.23584, 73.125, 2.37109, -1.9834, 0.387939, 0.0913086, -0.832031, 1.1709, 0.400879, 20.2031, -0.594238, 0.978516, 1.17773, 0.402344, cycling
-0.896973, 0.0859375, 62.3438, 1.31641, -1.61035, -0.294434, -0.0411682, -0.532715, 0.28418, 0.44043, 15.7578, -0.0562744, 0.805176, 1.04395, 0.609863, cycling
-0.892578, 0.112793, 63.6875, 1.63672, -1.72656, -0.0897827, 0.0817871, -0.553223, 1.03125, 0.398682, 18.1406, -0.281006, 1.19824, 1.09863, 0.511719, cycling
-0.877441, 0.106934, 61.4063, 1.89453, -1.78613, 0.108215, 0.107605, -0.448975, 0.856445, 0.433838, 18.8438, -0.119812, 1.0791, 1.08496, 0.515625, cycling
-0.889648, 0.0454102, 58.5938, 1.11816, -1.49707, -0.378906, -0.0605774, -0.420898, 0.270508, 0.450928, 15.5625, 0.0616455, 0.719727, 1.02539, 0.647461, cycling
-0.893066, 0.0776367, 61.25, 1.18945, -1.46973, -0.280273, -0.0791626, -0.515625, 0.505859, 0.429443, 14.9844, 0.0535889, 0.862793, 1.04785, 0.717285, cycling
-0.908203, 0.0239258, 59.4063, 0.562012, -1.16504, -0.603027, -0.0879517, -0.447754, 0.267578, 0.441406, 15.0703, 0.0847168, 0.825195, 1.03418, 0.67627, cycling
-0.894043, 0.0375977, 58.5938, 0.843262, -1.21484, -0.371826, 0.0675659, -0.30957, 0.587891, 0.440918, 16.375, -0.169434, 0.838379, 1.0459, 0.788574, cycling
-0.854492, 0.121582, 59.625, 2.93164, -2.05664, 0.875, 0.161011, -0.849609, 1.43457, 0.496826, 19.9531, 0.0965576, 1.27051, 1.0918, 0.742188, cycling
-0.913086, 0.0400391, 61.1563, 0.906738, -1.45215, -0.54541, 0.0639648, -0.461182, 0.504883, 0.372559, 11.4531, -0.0975342, 0.745605, 1.02637, 0.672852, cycling
-0.647949, 0.156738, 40.375, 1.83789, -1.30859, 0.528809, -0.0882568, -1.41113, 0.982422, 0.689453, 59.4063, -1.98926, 2.5625, 1.17773, 0.475098, cycling
-0.722656, 0.0439453, 39.6563, 1.22266, -1.41895, -0.196411, 0.209839, -1.0332, 1.20801, 0.600586, 30.2656, -0.122375, 1.70898, 1.0752, 0.542969, cycling
-0.868652, 0.0322266, 55.0625, 1.01855, -1.29785, -0.279785, 0.122314, -0.341797, 0.630371, 0.381836, 12.7813, -0.0852051, 0.725098, 1.03125, 0.788086, cycling
-0.866699, 0.0297852, 54.6563, 0.931152, -1.18652, -0.255371, 0.13855, -0.315186, 0.555664, 0.434814, 15.0859, -0.0498657, 0.753906, 1.02148, 0.759277, cycling
-0.629395, 0.217529, 42.9688, 1.93652, -1.49805, 0.438721, 0.0398254, -0.914551, 0.552734, 0.612305, 32.5625, 0.162598, 1.70215, 1.04492, 0.511719, cycling
-0.692871, 0.131348, 42.8125, 1.43848, -1.29785, 0.140869, -0.0704346, -0.939453, 0.853027, 0.716309, 48.6563, 0.0542603, 1.78809, 1.12109, 0.360596, cycling
-0.849121, 0.0561523, 54.4375, 1.41016, -1.35547, 0.0551147, 0.122314, -0.457275, 0.765137, 0.445557, 17.5156, -0.163818, 0.926758, 1.05078, 0.576172, cycling
-0.886719, 0.107422, 62.5625, 1.9502, -2.00391, -0.0534058, 0.145386, -0.687012, 0.783203, 0.432617, 18.1094, -0.538086, 0.956543, 1.09277, 0.474609, cycling
-0.842773, 0.0688477, 54.5625, 1.25488, -1.42871, -0.17395, -0.0520325, -0.460938, 0.388184, 0.517578, 19.8906, 0.250732, 0.815918, 1.02832, 0.6875, cycling
-0.891113, 0.0302734, 57.7188, 0.777832, -1.30273, -0.524902, 0.059967, -0.241943, 0.580078, 0.431152, 14.4766, 0.0714111, 0.699707, 1.02539, 0.699707, cycling
-0.868652, 0.141602, 62.75, 2.9082, -2.38477, 0.523438, 0.142456, -0.496826, 0.80127, 0.454346, 18.5156, -0.251709, 1.00781, 1.08398, 0.676758, cycling
-0.923828, 0.0874023, 65.875, 2.45508, -1.9668, 0.487305, 0.0905762, -0.331543, 0.72168, 0.393311, 13.1797, -0.0203247, 1.10156, 1.06934, 0.585938, cycling
-0.868164, 0.11084, 60.5313, 1.39258, -1.5166, -0.123657, 0.101563, -0.657715, 0.787109, 0.462891, 22.3125, -0.186157, 1.15039, 1.1123, 0.423096, cycling
-0.856445, 0.13916, 61.0938, 2.00195, -1.875, 0.126465, 0.198853, -0.728027, 0.852051, 0.436523, 19.4688, -0.226196, 1.21289, 1.10742, 0.595215, cycling
-0.904297, 0.133789, 66.625, 1.91992, -1.58301, 0.33667, -0.00824738, -0.569336, 0.605957, 0.407227, 16.2656, -0.32959, 0.922363, 1.08203, 0.585938, cycling
-0.907715, 0.0771484, 63.0938, 1.42188, -1.47461, -0.0530396, 0.0672607, -0.523926, 0.510254, 0.397949, 14.9141, -0.120972, 0.939453, 1.0625, 0.554688, cycling
-0.870605, 0.11084, 60.8125, 1.48926, -1.58496, -0.095459, 0.0395813, -0.519531, 0.729492, 0.434814, 17.6406, -0.35498, 0.910645, 1.06934, 0.513184, cycling
-0.897949, 0.0942383, 63.0313, 1.35352, -1.54883, -0.195679, -0.0827637, -0.558105, 0.362305, 0.446045, 16.4688, 0.0266724, 0.878418, 1.06641, 0.579102, cycling
-0.899902, 0.043457, 59.75, 1.08398, -1.30371, -0.219971, 0.0546875, -0.336426, 0.587891, 0.427979, 14.3594, 0.0948486, 0.713379, 1.03711, 0.641602, cycling
-0.882813, 0.0439453, 57.625, 1.05664, -1.47656, -0.42041, -0.0392456, -0.346924, 0.292969, 0.464111, 17.5938, -0.0796509, 0.772949, 1.03711, 0.614258, cycling
-0.860352, 0.0483398, 55.2188, 0.882813, -1.24316, -0.360352, -0.0855713, -0.353271, 0.189087, 0.526367, 20.4219, 0.258545, 0.862793, 1.03906, 0.538574, cycling
-0.894043, 0.0488281, 59.375, 1.06445, -1.45215, -0.388184, 0.106689, -0.378906, 0.531738, 0.459229, 17.3906, 0.0562744, 0.935547, 1.06445, 0.527344, cycling
-0.884277, 0.0405273, 57.5625, 1.10938, -1.46777, -0.358643, 0.0942993, -0.355957, 0.624023, 0.446289, 17.0938, -0.0914307, 0.855957, 1.05664, 0.684082, cycling
-0.828125, 0.0541992, 51.8438, 1.14258, -1.34863, -0.205811, 0.219482, -0.3125, 0.569824, 0.45874, 18.1875, 0.0183716, 0.938965, 1.03516, 0.711426, cycling
-0.869141, 0.050293, 56.4063, 1.22559, -1.28223, -0.0568237, 0.0866089, -0.366699, 0.672363, 0.440918, 16.875, -0.0859375, 0.894531, 1.04492, 0.666504, cycling
-0.909668, 0.0366211, 60.5, 0.827637, -1.33594, -0.508301, -0.0814819, -0.450439, 0.227417, 0.409424, 12.6484, 0.189209, 0.762695, 1.02148, 0.700195, cycling
-0.90625, 0.0898438, 63.7813, 1.53223, -1.64258, -0.109985, -0.0728149, -0.544922, 0.327393, 0.411865, 13.8438, -0.0383301, 0.771484, 1.04492, 0.511719, cycling
-0.919434, 0.0400391, 61.9688, 0.936035, -1.39648, -0.460693, 0.0928345, -0.28125, 0.616211, 0.393311, 13.7422, -0.0609131, 0.788086, 1.05176, 0.466309, cycling
-0.817871, 0.129395, 55.9063, 1.67773, -1.73145, -0.0534668, 0.121704, -0.727051, 1.07129, 0.485596, 20.5469, -0.275879, 0.999023, 1.08691, 0.491699, cycling
-0.899902, 0.0742188, 61.9063, 1.26367, -1.5918, -0.327881, -0.0760498, -0.544922, 0.509277, 0.447998, 16.4688, 0.145264, 0.979004, 1.06152, 0.706055, cycling
-0.889648, 0.043457, 58.4688, 0.916504, -1.34961, -0.433105, 0.0162659, -0.298096, 0.507813, 0.435303, 14.7656, -0.0345459, 0.865234, 1.02441, 0.666504, cycling
-0.850098, 0.258301, 68.6875, 4.04297, -3.13672, 0.905762, 0.120728, -1.08008, 0.670898, 0.539063, 30.1719, -0.980469, 2.20117, 1.14746, 0.369629, cycling
-0.906738, 0.0166016, 58.75, 0.540039, -1.15039, -0.610352, 0.0365295, -0.391113, 0.452637, 0.426758, 15.2891, -0.03125, 0.766602, 1.04492, 0.880859, cycling
-0.896484, 0.141602, 66.1875, 1.97168, -1.96387, 0.0078125, 0.0612488, -0.637207, 0.743652, 0.464111, 21.5938, -0.241089, 0.88623, 1.12109, 0.377197, cycling
-0.844238, 0.0732422, 55.0313, 1.40039, -1.39551, 0.00463867, 0.14502, -0.425537, 1.16309, 0.437012, 18.5, -0.275635, 1.08203, 1.05957, 0.465088, cycling
-0.876953, 0.179688, 66.4375, 2.16211, -1.88867, 0.273193, 0.0752563, -0.466553, 0.80957, 0.461914, 23.1719, -0.586914, 1.27148, 1.12012, 0.450928, cycling
-0.884277, 0.106934, 62.2188, 1.61914, -1.65918, -0.0401001, 0.00786591, -0.585938, 0.710938, 0.44458, 17.75, -0.0404053, 1.05957, 1.07227, 0.630859, cycling
-0.890137, 0.219238, 70.8125, 2.30469, -1.94824, 0.356445, 0.0429993, -0.680176, 1.09961, 0.401367, 16.7031, -0.454346, 1.05176, 1.12207, 0.460449, cycling
-0.925781, 0.125977, 68.8125, 1.74512, -1.85059, -0.105286, -0.0750122, -0.465332, 0.51416, 0.391602, 13.9297, -0.0546265, 0.943848, 1.07617, 0.509766, cycling
-0.893066, 0.0649414, 60.375, 1.24707, -1.43457, -0.187866, 0.121094, -0.471436, 0.665527, 0.422119, 15.2266, -0.0848999, 0.849609, 1.0459, 0.357666, cycling
-0.860352, 0.0532227, 55.5625, 1.20605, -1.44336, -0.237305, 0.107239, -0.524902, 0.499023, 0.478027, 18.5625, 0.101379, 0.883789, 1.04102, 0.633301, cycling
-0.90332, 0.0410156, 60, 0.838867, -1.36523, -0.526367, -0.161865, -0.448975, 0.251709, 0.445557, 15.8594, 0.0928345, 0.850586, 1.05371, 0.740723, cycling
-0.864258, 0.0302734, 54.4375, 0.799805, -1.29883, -0.499268, 0.0678711, -0.325684, 0.546875, 0.509766, 20.0313, 0.121582, 0.953613, 1.04102, 0.740723, cycling
-0.887207, 0.0400391, 57.9063, 1.06055, -1.36426, -0.303711, 0.0866699, -0.327637, 0.720703, 0.480225, 18.75, -0.0635986, 0.935547, 1.06738, 0.844727, cycling
-0.838867, 0.0541992, 53.0625, 1.0166, -1.34766, -0.331299, 0.19812, -0.450439, 0.908203, 0.434082, 16.9531, -0.225464, 0.914551, 1.03711, 0.579102, cycling
-0.914063, 0.0541992, 62.2813, 1.38672, -1.65137, -0.264893, -0.0343323, -0.364746, 0.678223, 0.390381, 13.0078, -0.145508, 0.828125, 1.03613, 0.633301, cycling
-0.902344, 0.0605469, 61.2813, 1.16895, -1.45605, -0.287354, 0.0975952, -0.30835, 0.584961, 0.392334, 14.4063, -0.144287, 0.880371, 1.05273, 0.569824, cycling
-0.859375, 0.115723, 59.8125, 1.39648, -1.55566, -0.159058, 0.0252838, -0.595703, 0.759277, 0.472656, 19.7813, -0.335938, 1.0498, 1.0752, 0.654297, cycling
-0.848633, 0.050293, 53.9375, 1.31641, -1.4043, -0.0883789, -0.0282745, -0.567871, 0.64209, 0.516113, 20.0781, 0.185425, 0.946289, 1.03906, 0.682617, cycling
-0.894531, 0.081543, 61.75, 1.5459, -1.59863, -0.0526123, -0.0875244, -0.629883, 0.774414, 0.445557, 17.2969, -0.0950317, 1.12891, 1.07422, 0.708984, cycling
-0.926758, 0.0268555, 62, 0.826172, -1.39844, -0.572266, -0.00789642, -0.269287, 0.362793, 0.366455, 11.0781, -0.083313, 0.760742, 1.02051, 0.746582, cycling
-0.973145, 0.0112305, 67.0625, 0.529785, -1.2793, -0.749512, -0.0691528, -0.344727, 0.157104, 0.262939, 6.32031, -0.098938, 0.603516, 1.0293, 0.857422, cycling
-0.761719, 0.0390625, 43.3438, 1.15723, -1.41016, -0.253174, 0.408203, -0.0299072, 0.797852, 0.429932, 16.6563, -0.0997925, 0.810547, 1.02637, 0.782715, cycling
-0.405029, 0.0247803, 13.2188, 0.743164, -0.80957, -0.0664063, 0.675293, 0.356445, 1.08691, 0.584473, 24.9844, 0.256348, 0.912598, 1.01172, 0.817383, cycling
-0.456299, 0.0200195, 15.9844, 0.662109, -0.810547, -0.14856, 0.387451, 0.0622559, 0.763184, 0.765137, 41.9375, 0.397705, 1.00098, 0.99707, 0.78125, cycling
-0.451904, 0.0269775, 16.1875, 0.973145, -1.0293, -0.0562134, 0.413818, -0.0171509, 0.835449, 0.754883, 42.5938, 0.186157, 1.30078, 1.01074, 0.780762, cycling
-0.348633, 0.0498657, 12, 2.01367, -1.45703, 0.555176, 0.427979, -0.0628662, 1.06055, 0.817383, 47.9688, 0.481689, 1.15039, 1.02637, 0.590332, cycling
-0.315674, 0.0134888, 7.92188, 0.52002, -0.609375, -0.0894775, 0.329102, 0.0336914, 0.67334, 0.864258, 52.7813, 0.697754, 1.0459, 0.99707, 0.844727, cycling
-0.368408, 0.0141602, 10.4922, 0.67627, -0.709473, -0.0332642, 0.351318, 0.0266724, 0.601563, 0.851074, 51.1875, 0.612305, 1.0459, 1.00488, 0.741699, cycling
-0.383545, 0.11438, 18.3125, 1.56543, -1.11816, 0.447266, 0.35498, -0.0945435, 0.914551, 0.845215, 52.5313, 0.409668, 1.33691, 1.06055, 0.469238, cycling
-0.417725, 0.0627441, 16.6094, 1.18945, -0.975098, 0.214233, 0.256104, -0.161377, 0.853027, 0.852051, 52.25, 0.455078, 1.21289, 1.03418, 0.487793, cycling
-0.432373, 0.0687256, 17.8906, 1.29199, -1.09766, 0.19397, 0.220093, -0.134399, 0.637695, 0.845215, 51.7813, 0.500488, 1.24121, 1.02148, 0.659668, cycling
-0.415283, 0.112427, 19.9531, 1.44238, -1.21777, 0.224976, 0.246094, -0.537598, 1.40625, 0.853516, 53.8125, 0.38623, 1.35645, 1.06836, 0.490967, cycling
-0.463623, 0.0828857, 20.8594, 1.3418, -1.21484, 0.126953, 0.216064, -0.660156, 0.870117, 0.836914, 51.0313, 0.268066, 1.31152, 1.05469, 0.663574, cycling
-0.405273, 0.130615, 20.6563, 1.49805, -1.1875, 0.310303, 0.337402, -0.541016, 1.19141, 0.826172, 50.75, 0.228394, 1.20313, 1.08398, 0.464111, cycling
-0.446533, 0.0848389, 19.8906, 1.37109, -0.99707, 0.373779, 0.258545, -0.383057, 0.860352, 0.839844, 50.9688, 0.519043, 1.29883, 1.04492, 0.599121, cycling
-0.425537, 0.0736084, 17.8281, 1.25879, -0.955566, 0.303223, 0.270508, -0.21167, 0.839844, 0.833984, 50.6563, 0.42627, 1.19629, 1.04004, 0.629395, cycling
-0.432129, 0.0644531, 17.5938, 1.1582, -0.977051, 0.181152, 0.18811, -0.358398, 0.654297, 0.860352, 53.375, 0.385742, 1.19336, 1.0293, 0.599121, cycling
-0.445557, 0.0859375, 19.9219, 1.29688, -1.12598, 0.171143, 0.0966187, -0.520996, 0.627441, 0.879395, 56.375, 0.588867, 1.32422, 1.05762, 0.629883, cycling
-0.387207, 0.0427246, 13.4844, 1.27148, -1.00977, 0.261963, 0.248413, -0.137817, 0.725098, 0.894043, 57.1875, 0.524414, 1.14551, 1.03809, 0.632324, cycling
-0.333984, 0.026001, 9.63281, 0.888672, -0.85498, 0.0336304, 0.646484, -0.0119629, 1.34766, 0.573242, 27.9375, 0.160522, 1.08984, 1.01855, 0.696289, cycling
-0.368652, 0.0388184, 12.2266, 1.07129, -0.850098, 0.220581, 0.797363, 0.398926, 1.23535, 0.4646, 15.5625, 0.236328, 0.685059, 1.02148, 0.699707, cycling
-0.350586, 0.0283203, 10.5938, 0.739258, -0.70752, 0.0316162, 0.74707, 0.361084, 1.15918, 0.553711, 22.0781, 0.362305, 0.795898, 1.01367, 0.611328, cycling
-0.355713, 0.0377197, 11.5078, 1.19434, -1.02637, 0.168213, 0.72998, 0.106201, 1.65039, 0.564941, 22.875, 0.298828, 0.80957, 1.02148, 0.499268, cycling
-0.371338, 0.0324707, 11.9297, 0.911621, -0.907715, 0.00372314, 0.731445, -0.0471191, 1.27734, 0.542969, 21.0625, 0.374268, 0.73584, 1.01465, 0.623535, cycling
-0.376709, 0.0314941, 12.1484, 0.870605, -0.791016, 0.0797119, 0.753906, 0.225464, 1.45898, 0.525879, 19.6875, 0.37207, 0.700684, 1.02246, 0.602051, cycling
-0.373535, 0.0213623, 11.2656, 0.79541, -0.787598, 0.00787354, 0.736328, 0.146362, 1.24512, 0.548828, 21.5313, 0.351318, 0.71875, 1.00977, 0.581543, cycling
-0.371826, 0.0478516, 13.0313, 0.904785, -0.763184, 0.141357, 0.776855, -0.0311279, 1.32715, 0.478027, 16.7969, 0.20874, 0.673828, 1.02441, 0.543945, cycling
-0.417236, 0.0313721, 14.3828, 1.18066, -1.17871, 0.00170898, 0.265137, -0.540039, 0.657715, 0.859863, 55.0625, 0.196045, 1.83496, 1.0166, 0.404541, cycling
-0.371094, 0.112549, 17.5156, 2.44531, -2.07813, 0.366455, 0.321777, -0.506348, 1.73242, 0.859375, 58.7188, 0.118896, 1.6748, 1.06738, 0.227783, cycling
-0.375244, 0.015625, 10.9531, 0.65918, -0.703125, -0.0438843, 0.498535, 0.0192261, 0.93457, 0.784668, 44.25, 0.298828, 1.11621, 1.02344, 0.666992, cycling
-0.357422, 0.0837402, 14.8125, 1.87793, -1.20117, 0.676758, 0.317139, -0.483398, 1.22559, 0.870605, 56.25, 0.215576, 1.27441, 1.0752, 0.51123, cycling
-0.380371, 0.0970459, 16.9219, 1.6709, -1.22852, 0.442383, 0.271484, -0.0737305, 0.769043, 0.861328, 53.8125, 0.469238, 1.22461, 1.04004, 0.618652, cycling
-0.375977, 0.0784912, 15.3906, 1.2373, -1.05566, 0.181641, 0.3479, -0.454102, 1.23633, 0.832031, 51.1563, 0.300049, 1.31445, 1.05469, 0.589355, cycling
-0.351807, 0.0908203, 15.0234, 1.63574, -1.14746, 0.488281, 0.493652, -1.21973, 2.03711, 0.769531, 44.8125, 0.273926, 1.24316, 1.11426, 0.473633, cycling
-0.359375, 0.107422, 16.5625, 1.64453, -1.07422, 0.569824, 0.524414, -0.403564, 1.39551, 0.751953, 42.25, 0.316162, 1.20898, 1.07227, 0.355225, cycling
-0.368896, 0.0922852, 15.9922, 1.44434, -1.02832, 0.41626, 0.517578, -0.321289, 1.19336, 0.768066, 44.125, 0.342773, 1.31641, 1.06055, 0.350342, cycling
-0.34082, 0.0647583, 12.6641, 1.29492, -0.998535, 0.295898, 0.759766, -0.5, 1.59961, 0.478516, 19.2969, 0.0101929, 1.06055, 1.05273, 0.49585, cycling
-0.321777, 0.0645752, 11.7656, 1.07617, -0.967773, 0.108398, 0.552246, -0.0886841, 1.15234, 0.714355, 39.75, 0.219727, 1.63477, 1.03613, 0.355225, cycling
-0.400146, 0.0466309, 14.4766, 1.21191, -0.983398, 0.228271, 0.375488, -0.226685, 1.00098, 0.855469, 53.1875, 0.460449, 1.22461, 1.05664, 0.47876, cycling
-0.403076, 0.0897217, 17.6563, 1.36523, -1.0791, 0.286377, 0.359375, -0.247925, 0.858398, 0.869141, 54.7813, 0.510254, 1.38867, 1.08594, 0.51123, cycling
-0.357178, 0.0400391, 11.7344, 0.983398, -0.875977, 0.107178, 0.386719, -0.329102, 0.979492, 0.851563, 52.6563, 0.441895, 1.33203, 1.03906, 0.627441, cycling
-0.359863, 0.0428467, 12.0703, 1.01563, -0.838379, 0.177002, 0.446533, -0.210938, 1.03711, 0.792969, 45.6563, 0.311035, 1.13281, 1.02539, 0.491211, cycling
-0.391357, 0.074707, 15.9609, 1.65234, -1.03516, 0.616699, 0.245239, -0.338623, 0.83252, 0.860352, 54.6563, 0.352783, 1.32715, 1.0332, 0.504395, cycling
-0.404053, 0.110474, 19.1563, 1.71484, -1.21777, 0.497314, 0.294678, -0.55127, 1.04297, 0.845703, 54.25, 0.321777, 1.40625, 1.06641, 0.420898, cycling
-0.320801, 0.0494385, 10.6641, 1.01855, -0.837891, 0.180542, 0.358643, -0.251953, 1.01953, 0.848633, 52.7188, 0.501953, 1.39355, 1.02246, 0.564941, cycling
-0.327881, 0.0651245, 12.0859, 1.19824, -0.899902, 0.298096, 0.490967, -0.598633, 1.63086, 0.776367, 44.625, 0.346436, 1.25195, 1.04785, 0.52832, cycling
-0.385986, 0.0736084, 15.5781, 1.4707, -1.12891, 0.341553, 0.471436, -0.203613, 1.19824, 0.784668, 45.2813, 0.442139, 1.19629, 1.06543, 0.559082, cycling
