acc_x[g],acc_y[g],acc_z[g]
-0.271,0.034,0.956
-0.265,0.016,0.961
-0.315,0.057,0.89
-0.295,0.03,0.955
-0.296,0.087,0.905
-0.276,0.022,0.987
-0.322,0.021,0.95
-0.279,0.053,0.945
-0.261,0.057,1.015
-0.268,0.04,0.975
-0.273,0.015,0.948
-0.308,0.067,0.916
-0.292,0.008,0.979
-0.296,0.077,0.91
-0.27,0.059,0.974
-0.298,0.004,0.961
-0.278,0.012,0.958
-0.269,0.074,1.002
-0.271,0.077,0.958
-0.265,-0.005,0.974
-0.285,0.068,0.937
-0.288,0.013,0.977
-0.316,0.059,0.925
-0.279,0.075,0.943
-0.293,0.028,0.956
-0.311,0.016,0.92
-0.292,0.045,0.949
-0.287,0.092,1.018
-0.256,0.092,0.916
-0.299,0.005,0.974
-0.296,0.043,0.922
-0.28,0.06,0.964
-0.28,0.046,0.942
-0.31,0.026,0.936
-0.297,0.004,0.956
-0.302,0.098,0.917
-0.267,0.048,1.015
-0.308,0.048,0.918
-0.261,0.027,1.021
-0.286,0.05,0.974
-0.285,0.031,0.943
-0.284,0.08,0.981
-0.267,0.044,0.97
-0.294,0,0.952
-0.324,0.066,0.899
-0.261,0.052,0.998
-0.29,0.047,0.964
-0.27,0.031,0.965
-0.294,0.042,0.951
-0.295,0.04,0.958
-0.276,0.036,0.968
-0.269,0.082,0.943
-0.267,-0.004,0.975
-0.332,0.037,0.889
-0.279,0.059,0.98
-0.297,0.068,0.927
-0.274,0.026,0.978
-0.298,0.051,0.955
-0.284,0.039,0.962
-0.276,0.023,0.996
-0.265,0.1,0.953
-0.237,-0.005,1.006
-0.321,0.044,0.882
-0.308,0.045,0.933
-0.293,0.076,0.916
-0.288,0.018,0.965
-0.326,0.047,0.892
-0.304,0.048,0.923
-0.298,0.018,0.982
-0.296,0.076,0.948
-0.252,0.04,1.011
-0.289,0.052,0.94
-0.282,-0.014,0.959
-0.317,0.099,0.902
-0.288,0.067,0.977
-0.297,0.012,0.95
-0.277,0.042,0.952
-0.279,0.035,0.974
-0.315,0.062,0.923
-0.273,0.062,0.989
-0.275,0.055,0.971
-0.268,-0.009,1.013
-0.305,0.069,0.915
-0.267,0.075,0.978
-0.283,0.013,0.965
-0.31,0.058,0.904
-0.298,0.029,0.959
-0.324,0.043,0.884
-0.285,0.051,0.992
-0.296,0.077,0.912
-0.269,0.005,0.996
-0.287,0.033,0.971
-0.252,0.079,0.996
-0.255,0.036,1.003
-0.269,0.04,0.96
-0.282,0.031,0.964
-0.327,0.066,0.895
-0.304,0.024,0.97
-0.3,0.084,0.915
-0.269,0.035,1.017
-0.303,0.024,0.947
-0.297,0.055,0.939
-0.261,0.055,1.001
-0.271,0.052,0.974
-0.28,0.016,0.962
-0.299,0.064,0.926
-0.278,0.009,1.001
-0.29,0.093,0.923
-0.274,0.051,0.994
-0.299,0.013,0.959
-0.297,0.031,0.955
-0.283,0.08,0.976
-0.284,0.072,0.969
-0.268,0.001,0.99
-0.291,0.065,0.94
-0.276,0.014,0.975
-0.306,0.071,0.931
-0.262,0.079,0.98
-0.268,0.014,0.975
-0.3,0.027,0.922
-0.306,0.066,0.965
-0.27,0.075,0.972
-0.259,0.008,1.036
-0.277,0.077,0.934
-0.275,0.009,0.979
-0.303,0.052,0.936
-0.282,0.059,0.939
-0.291,0.047,0.945
-0.3,0.021,0.947
-0.296,0.019,0.95
-0.312,0.109,1.015
-0.264,0.029,0.922
-0.297,0.037,0.996
-0.266,0.044,0.96
-0.296,0.052,0.952
-0.268,0.068,0.979
-0.275,0.026,0.975
-0.301,0.005,0.943
-0.326,0.086,0.902
-0.265,0.039,1.009
-0.281,0.054,0.954
-0.268,0.033,0.986
-0.294,0.029,0.945
-0.278,0.055,0.968
-0.253,0.055,1.011
-0.269,0.067,0.95
-0.263,-0.012,0.984
-0.328,0.053,0.894
-0.274,0.071,0.991
-0.301,0.067,0.937
-0.261,0.014,0.987
-0.28,0.049,0.978
-0.271,0.046,0.981
-0.268,0.047,0.996
-0.275,0.094,0.956
-0.238,-0.021,1.024
-0.31,0.055,0.904
-0.284,0.051,0.947
-0.3,0.072,0.935
-0.281,0.024,0.965
-0.321,0.054,0.913
-0.296,0.027,0.945
-0.276,0.041,1.005
-0.269,0.089,0.962
-0.245,0.016,1.035
-0.282,0.044,0.95
-0.274,0.021,0.983
-0.296,0.092,0.927
-0.277,0.046,0.978
-0.293,0.021,0.946
-0.289,0.045,0.939
-0.282,0.027,0.99
-0.3,0.077,0.929
-0.253,0.054,1.004
-0.274,0.033,0.974
-0.271,0.004,0.999
-0.293,0.088,0.922
-0.272,0.057,0.987
-0.276,0.011,0.977
-0.288,0.062,0.916
-0.285,0.012,0.979
-0.298,0.053,0.924
-0.253,0.056,1.022
-0.294,0.065,0.934
-0.257,0.003,1.026
-0.289,0.043,0.977
-0.263,0.091,0.99
-0.255,0.032,1.013
-0.288,0.044,0.948
-0.272,0.024,0.976
-0.317,0.061,0.903
-0.288,0.042,0.983
-0.296,0.093,0.927
-0.249,0.007,1.041
-0.302,0.031,0.962
-0.273,0.072,0.959
-0.248,0.055,1.029
-0.263,0.045,0.979
-0.268,0.021,0.956
-0.31,0.066,0.914
-0.277,0.017,1.003
-0.29,0.092,0.925
-0.266,0.036,1.004
-0.297,0.017,0.958
-0.284,0.037,0.959
-0.271,0.076,0.991
-0.279,0.073,0.962
-0.268,-0.001,1
-0.288,0.064,0.933
-0.284,0.021,0.986
-0.299,0.073,0.927
-0.264,0.075,0.991
-0.277,0.02,0.995
-0.281,0.025,0.958
-0.277,0.057,0.971
-0.282,0.086,0.966
-0.239,0.003,1.047
-0.288,0.076,0.904
-0.274,0.015,0.98
-0.299,0.042,0.938
-0.264,0.061,0.951
-0.283,0.054,0.953
-0.293,0.022,0.927
-0.286,0.021,0.969
-0.293,0.111,0.933
-0.248,0.028,1.058
-0.285,0.045,0.931
-0.251,0.026,1.007
-0.294,0.054,0.958
-0.276,0.044,0.962
-0.273,0.067,0.955
-0.267,0.036,0.966
-0.286,0.002,0.963
-0.309,0.071,1.023
-0.247,0.045,0.955
-0.296,0.034,0.987
-0.262,0.053,0.954
-0.258,0.027,0.979
-0.272,0.047,0.986
-0.257,0.078,0.981
-0.263,-0.01,0.991
-0.312,0.039,0.921
-0.277,0.068,0.976
-0.298,0.075,0.935
-0.255,0.012,1.012
-0.274,0.057,0.988
-0.279,0.049,0.975
-0.273,0.035,0.995
-0.265,0.094,0.942
-0.249,0.004,1.008
-0.303,0.024,0.906
-0.303,0.044,0.938
-0.3,0.088,0.917
-0.267,0.022,1.012
-0.29,0.045,0.95
-0.267,0.038,0.965
-0.268,0.015,1.01
-0.278,0.088,0.958
-0.239,0.031,1.014
-0.291,0.057,0.935
-0.275,-0.012,0.978
-0.303,0.089,0.901
-0.275,0.059,0.974
-0.3,0.022,0.946
-0.291,0.046,0.949
-0.275,0.027,1.012
-0.293,0.048,0.939
-0.248,0.056,1.016
-0.262,0.059,0.96
-0.273,-0.007,0.973
-0.315,0.07,0.909
-0.27,0.075,0.968
-0.29,0.021,0.951
-0.294,0.054,0.926
-0.267,0.02,0.981
-0.295,0.041,0.935
-0.239,0.032,1.04
-0.27,0.095,0.938
-0.254,0.007,1.008
-0.278,0.017,0.974
-0.275,0.069,0.959
-0.278,0.058,0.976
-0.283,0.035,0.941
-0.273,0.023,0.965
-0.318,0.073,0.889
-0.276,0.005,0.996
-0.296,0.1,0.933
-0.231,0.04,1.037
-0.293,0.022,0.97
-0.295,0.021,0.925
-0.283,0.082,0.962
-0.28,0.035,0.948
-0.297,0.017,0.954
-0.3,0.074,0.894
-0.3,-0.002,0.963
-0.301,0.072,0.947
-0.246,0.062,0.998
-0.288,0.041,0.967
-0.269,0.01,0.974
-0.284,0.046,0.959
-0.282,0.092,0.963
-0.263,0.004,0.989
-0.286,0.057,0.931
-0.277,0.027,0.978
-0.302,0.038,0.927
-0.265,0.066,0.98
-0.275,0.076,0.995
-0.26,0.009,0.985
-0.289,0,0.964
-0.28,0.112,0.941
-0.247,-0.001,1.025
-0.297,0.059,0.933
-0.27,0.039,0.968
-0.312,0.034,0.909
-0.289,0.039,0.968
-0.277,0.068,0.957
-0.279,0.044,0.963
-0.252,-0.006,1.04
-0.272,0.069,0.941
-0.243,0.05,1.04
-0.27,0.067,0.962
-0.257,0.001,1.003
-0.29,0.058,0.929
-0.298,0.021,0.932
-0.296,0.056,0.954
-0.285,0.08,0.951
-0.268,0.004,0.996
-0.307,0.025,0.917
-0.267,0.059,1.005
-0.277,0.066,0.972
-0.255,0.003,0.991
-0.283,0.085,0.94
-0.289,0.015,0.955
-0.303,0.022,0.931
-0.291,0.079,0.934
-0.283,0.03,0.976
-0.308,0.029,0.996
-0.287,0.028,0.914
-0.304,0.002,1.002
-0.259,0.036,0.974
-0.28,0.049,0.94
-0.301,0.011,0.951
-0.305,0.073,0.933
-0.279,0.055,0.941
-0.318,0.045,0.897
-0.293,-0.012,0.978
-0.314,0.086,0.902
-0.244,0.041,1.037
-0.285,0.043,0.969
-0.27,0.058,0.949
-0.281,0.014,0.979
-0.287,0.038,0.951
-0.275,0.051,0.947
-0.297,0.082,0.925
-0.279,-0.006,0.981
-0.319,0.053,0.911
-0.286,0.062,0.965
-0.293,0.062,0.959
-0.269,0.035,0.998
-0.27,0.021,0.982
-0.288,0.043,0.915
-0.278,0.036,0.98
-0.293,0.096,0.912
-0.285,0.017,0.956
-0.314,0.014,0.921
-0.29,0.062,0.963
-0.282,0.049,0.958
-0.271,0.043,0.963
-0.264,0.039,0.987
-0.285,0.051,0.928
-0.258,-0.005,1.015
-0.288,0.109,0.93
-0.257,0.026,0.992
-0.288,0.027,0.933
-0.303,0.03,0.931
-0.313,0.06,0.918
-0.287,0.07,0.951
-0.27,0.011,1.021
-0.301,0.069,0.914
-0.284,-0.001,0.989
-0.3,0.081,0.942
-0.255,0.044,0.99
-0.287,0.058,0.95
-0.294,-0.007,0.955
-0.298,0.043,0.937
-0.296,0.073,0.937
-0.285,0.031,0.981
-0.302,0.059,0.919
-0.274,0.02,0.971
-0.298,0.05,0.933
-0.26,0.043,0.978
-0.289,0.083,0.928
-0.266,0.023,0.985
-0.295,0.002,0.938
-0.298,0.07,0.923
-0.277,0.046,0.983
-0.286,0.052,0.948
-0.279,0.027,0.974
-0.318,0.047,0.888
-0.269,0.027,1.009
-0.267,0.082,0.981
-0.261,0.05,0.966
-0.286,-0.003,0.966
-0.321,0.061,0.895
-0.286,0.048,0.952
-0.303,0.06,0.922
-0.289,0.031,0.963
-0.318,0.047,0.885
-0.28,0.024,0.992
-0.303,0.064,0.96
-0.277,0.065,0.955
-0.252,0.016,1.018
-0.291,0.037,0.946
-0.274,0.02,0.948
-0.3,0.104,0.942
-0.265,0.011,1.004
-0.308,0.062,0.895
-0.29,0.028,0.957
-0.312,0.035,0.956
-0.278,0.078,0.977
-0.261,0.047,1.002
-0.28,0.018,0.944
-0.283,0.018,0.978
-0.29,0.098,0.934
-0.276,0.024,0.976
-0.305,0.054,0.927
-0.266,0.041,0.962
-0.307,0.035,0.955
-0.293,0.066,0.954
-0.275,0.052,0.989
-0.254,0.058,0.988
-0.249,-0.007,1.015
-0.307,0.07,0.901
-0.27,0.058,0.99
-0.275,0.043,0.966
-0.282,0.032,0.937
-0.308,0.033,0.922
-0.31,0.048,0.948
-0.272,0.051,0.996
-0.286,0.078,1.008
-0.25,-0.005,0.947
-0.302,0.056,1.01
-0.264,0.064,0.977
-0.266,0.036,0.985
-0.279,0.038,0.949
-0.314,0.041,0.91
-0.302,0.039,0.964
-0.291,0.083,0.921
-0.256,0.038,1.03
-0.304,0.044,0.924
-0.283,0.028,0.982
-0.289,0.088,0.97
-0.252,0.039,1.004
-0.29,0.02,0.938
-0.297,0.052,0.93
-0.278,0.015,0.985
-0.299,0.084,0.932
-0.268,0.052,0.992
-0.296,0.023,0.923
-0.273,0.017,0.99
-0.279,0.091,0.986
-0.256,0.047,0.998
-0.265,0.023,0.99
-0.279,0.073,0.95
-0.269,-0.005,0.998
-0.292,0.078,0.933
-0.259,0.051,0.979
-0.299,0.059,0.931
-0.271,0.009,1.004
-0.301,0.035,0.923
-0.268,0.092,0.977
-0.251,0.04,1.038
-0.285,0.054,0.944
-0.267,0.013,0.987
-0.297,0.065,0.938
-0.269,0.031,0.972
-0.3,0.084,0.92
-0.276,0.007,0.968
-0.311,0.021,0.935
-0.294,0.084,0.946
-0.276,0.047,1.019
-0.284,0.043,0.947
-0.245,0.037,1.027
-0.27,0.048,0.973
-0.266,0.032,0.969
-0.291,0.094,0.954
-0.262,0.034,0.978
-0.291,0.015,0.958
-0.308,0.049,0.912
-0.279,0.064,0.977
-0.28,0.061,0.949
-0.279,0.031,0.988
-0.313,0.051,0.894
-0.262,0.02,1.014
-0.285,0.075,0.984
-0.257,0.062,1.001
-0.271,0.003,0.976
-0.296,0.046,0.92
-0.292,0.062,0.964
-0.298,0.075,0.926
-0.285,0.026,0.996
-0.307,0.067,0.918
-0.245,0.011,1.032
-0.295,0.067,0.974
-0.255,0.07,0.98
-0.236,0.037,1.053
-0.275,0.029,0.969
-0.274,0.015,0.965
-0.29,0.111,0.928
-0.271,0.025,1.006
-0.311,0.052,0.905
-0.271,0.014,0.977
-0.297,0.046,0.975
-0.267,0.066,0.988
-0.259,0.052,0.999
-0.269,0.019,0.947
-0.271,0.02,0.986
-0.293,0.094,0.94
-0.269,0.03,0.982
-0.296,0.063,0.926
-0.26,0.034,0.996
-0.283,0.036,0.979
-0.28,0.057,0.969
-0.261,0.051,0.988
-0.269,0.067,0.978
-0.262,-0.008,1.026
-0.302,0.063,0.919
-0.257,0.06,0.984
-0.276,0.048,0.964
-0.279,0.038,0.939
-0.298,0.028,0.941
-0.286,0.055,0.962
-0.27,0.06,1.013
-0.279,0.076,0.945
-0.243,-0.016,1.028
-0.303,0.066,0.94
-0.237,0.044,1.025
-0.275,0.064,0.967
-0.269,0.034,0.958
-0.279,0.037,0.952
-0.299,0.035,0.937
-0.29,0.046,0.985
-0.291,0.081,1.03
-0.236,0.023,0.959
-0.285,0.006,1.001
-0.258,0.1,0.974
-0.222,0.035,1.015
-0.291,0.018,0.955
-0.288,0.053,0.926
-0.282,0.017,0.988
-0.289,0.078,0.927
-0.265,0.051,1
-0.28,0.013,0.929
-0.267,0.017,0.991
-0.276,0.083,0.997
-0.236,0.041,1.009
-0.255,0.024,0.994
-0.271,0.065,0.965
-0.248,-0.004,1.015
-0.296,0.078,0.925
-0.267,0.057,0.972
-0.286,0.056,0.934
-0.271,0.004,0.992
-0.312,0.045,0.941
-0.267,0.081,0.981
-0.235,0.023,1.061
-0.257,0.057,0.954
-0.263,0.011,0.98
-0.3,0.072,0.945
-0.261,0.034,0.987
-0.294,0.072,0.919
-0.264,0.003,0.972
-0.305,0.038,0.924
-0.297,0.092,0.948
-0.278,0.038,1.011
-0.287,0.041,0.949
-0.243,0.031,1.007
-0.28,0.048,0.98
-0.25,0.029,0.992
-0.281,0.094,0.955
-0.254,0.035,0.996
-0.298,0.015,0.952
-0.313,0.06,0.93
-0.266,0.053,1.008
-0.268,0.056,0.963
-0.251,0.023,1.005
-0.299,0.055,0.913
-0.264,0.018,1.02
-0.274,0.081,0.992
-0.248,0.049,0.974
-0.271,0.004,0.975
-0.305,0.049,0.916
-0.286,0.057,0.963
-0.303,0.059,0.921
-0.272,0.027,0.996
-0.299,0.068,0.943
-0.243,-0.002,1.025
-0.273,0.069,0.964
-0.278,0.079,0.952
-0.257,0.021,1.007
-0.287,0.024,0.94
-0.274,0.025,0.974
-0.287,0.094,0.932
-0.263,0.02,0.99
-0.315,0.06,0.89
-0.292,0.02,0.973
-0.299,0.04,0.968
-0.263,0.078,0.98
-0.271,0.035,0.991
-0.295,0.019,0.939
-0.277,0.024,0.986
-0.281,0.088,0.943
-0.269,0.026,0.996
-0.295,0.057,0.942
-0.261,0.03,0.976
-0.29,0.026,0.959
-0.282,0.068,0.94
-0.271,0.044,0.992
-0.28,0.051,0.951
-0.257,-0.008,1.002
-0.292,0.076,0.911
-0.269,0.047,0.981
-0.279,0.038,0.961
-0.286,0.045,0.941
-0.315,0.021,0.944
-0.3,0.054,0.944
-0.276,0.066,1.003
-0.285,0.05,0.918
-0.268,-0.022,0.996
-0.317,0.087,0.905
-0.251,0.032,1.007
-0.277,0.047,0.977
-0.269,0.054,0.962
-0.286,0.022,0.954
-0.297,0.039,0.945
-0.276,0.053,0.973
-0.292,0.077,0.938
-0.238,0.007,1.032
-0.303,0.053,0.929
-0.261,0.047,0.998
-0.285,0.07,0.964
-0.265,0.037,0.995
-0.289,0.035,0.94
-0.306,0.036,0.92
-0.275,0.028,0.99
-0.283,0.096,0.923
-0.266,0.02,0.928
-0.31,0.013,0.975
-0.266,0.055,0.993
-0.27,0.033,0.996
-0.28,0.039,0.98
-0.28,0.047,0.94
-0.269,0.002,0.975
-0.291,0.096,0.909
-0.273,0.036,0.99
-0.302,0.024,0.923
-0.292,0.027,0.978
-0.293,0.072,0.965
-0.249,0.059,1.004
-0.251,0.016,1.048
-0.285,0.072,0.933
-0.267,-0.001,1.006
-0.294,0.086,0.949
-0.244,0.031,0.98
-0.285,0.039,0.931
-0.274,0.001,0.961
-0.307,0.071,0.914
-0.277,0.059,0.967
-0.272,0.018,1.003
-0.292,0.076,0.933
-0.255,0.005,1.015
-0.289,0.055,0.968
-0.239,0.047,0.976
-0.282,0.074,0.959
-0.279,0.008,0.964
-0.302,0.029,0.951
-0.282,0.078,0.927
-0.269,0.032,0.99
-0.286,0.048,0.953
-0.263,0.039,1.018
-0.316,0.039,0.911
-0.252,0.048,1.001
-0.26,0.09,0.99
-0.261,0.009,0.966
-0.294,-0.002,0.964
-0.295,0.09,0.92
-0.274,0.016,0.987
-0.295,0.052,0.933
-0.274,0.038,0.975
-0.318,0.047,0.913
-0.263,0.026,1.017
-0.269,0.075,0.974
-0.252,0.049,0.984
-0.26,-0.001,0.996
-0.289,0.056,0.943
-0.265,0.05,0.97
-0.299,0.076,0.935
-0.278,0.009,0.981
-0.318,0.076,0.879
-0.299,0.011,0.964
-0.295,0.055,0.955
-0.244,0.085,0.998
-0.253,-0.014,1.007
-0.298,0.039,0.903
-0.274,0.066,0.985
-0.274,0.05,0.952
-0.265,0.017,0.977
-0.284,0.078,0.924
-0.276,0.012,0.976
-0.294,0.043,0.967
-0.267,0.08,0.957
-0.256,0.013,1.014
-0.291,0.03,0.936
-0.27,0.03,0.995
-0.284,0.089,0.938
-0.26,0.012,0.972
-0.272,0.049,0.97
-0.283,0.047,0.936
-0.311,0.014,0.951
-0.3,0.085,0.927
-0.281,0.057,0.98
-0.316,0.019,0.897
-0.283,0.004,0.998
-0.288,0.107,0.944
-0.249,0.001,1.03
-0.26,0.044,0.989
-0.261,0.055,0.958
-0.289,0.005,0.958
-0.291,0.051,0.928
-0.277,0.063,0.971
-0.303,0.048,0.906
-0.281,-0.011,0.979
-0.319,0.093,0.919
-0.262,0.051,0.996
-0.288,0.033,0.936
-0.275,0.045,0.973
-0.283,0.022,0.954
-0.291,0.049,0.932
-0.266,0.05,0.976
-0.287,0.076,0.947
-0.284,-0.01,0.965
-0.32,0.052,0.91
-0.254,0.066,0.992
-0.271,0.036,1.012
-0.261,0.04,0.976
-0.265,0.03,0.977
-0.297,0.049,0.935
-0.26,0.018,1
-0.275,0.093,0.92
-0.274,0.011,0.968
-0.307,0.009,0.936
-0.284,0.068,0.965
-0.293,0.035,0.951
-0.284,0.021,1.034
-0.283,0.061,0.936
-0.268,0.002,0.993
-0.297,0.111,0.917
-0.264,0.005,0.99
-0.3,0.017,0.924
-0.3,0.047,0.923
-0.289,0.071,0.947
-0.287,0.036,0.956
-0.287,0.028,0.982
-0.301,0.06,0.909
-0.27,0.008,1.02
-0.282,0.074,0.946
-0.233,0.041,1.003
-0.289,0.044,0.952
-0.299,0.007,0.945
-0.299,0.061,0.936
-0.278,0.066,0.955
-0.264,0.003,1
-0.284,0.061,0.928
-0.285,0.034,0.994
-0.307,0.049,0.938
-0.245,0.065,0.983
-0.261,0.054,1.006
-0.274,-0.001,0.957
-0.293,0.045,0.938
-0.278,0.081,0.954
-0.26,-0.009,0.995
-0.302,0.071,0.902
-0.286,0.025,0.977
-0.318,0.045,0.893
-0.274,0.068,0.987
-0.279,0.06,0.98
-0.261,0.02,0.98
-0.289,0.008,0.981
-0.284,0.1,0.931
-0.259,0.025,0.998
-0.298,0.049,0.917
-0.286,0.01,0.943
-0.33,0.053,0.887
-0.295,0.043,0.95
-0.287,0.071,0.94
-0.266,0.031,0.984
-0.273,0,1.011
-0.298,0.084,0.926
-0.244,0.04,1.033
-0.277,0.049,0.97
-0.262,0.031,0.947
-0.304,0.04,0.929
-0.283,0.037,0.944
-0.289,0.065,0.958
-0.282,0.048,0.941
-0.272,-0.003,0.992
-0.307,0.052,0.92
-0.253,0.068,1.03
-0.277,0.066,0.941
-0.272,0.012,0.973
-0.269,0.046,0.974
-0.279,0.036,0.954
-0.291,0.055,0.965
-0.279,0.077,0.927
-0.268,-0.008,0.998
-0.329,0.038,0.891
-0.286,0.055,0.978
-0.293,0.069,0.968
-0.231,0.015,1.049
-0.274,0.068,0.956
-0.278,0.023,0.957
-0.276,0.041,0.976
-0.291,0.083,0.936
-0.267,0.012,0.981
-0.301,0.04,0.924
-0.288,0.016,0.944
-0.304,0.105,0.932
-0.263,0.034,1.005
-0.295,0.022,0.943
-0.269,0.046,0.971
-0.272,0.02,0.993
-0.277,0.085,0.927
-0.264,0.043,0.981
-0.282,0.019,0.948
-0.286,0.016,0.951
-0.309,0.089,0.91
-0.263,0.035,0.994
-0.284,0.046,0.984
-0.288,0.048,0.908
-0.296,0.003,0.974
-0.288,0.077,0.929
-0.245,0.034,1.01
-0.277,0.05,0.944
-0.277,-0.005,0.958
-0.302,0.051,0.916
-0.289,0.075,0.946
-0.286,0.035,0.965
-0.301,0.032,0.924
-0.271,0.018,0.994
-0.302,0.059,0.922
-0.254,0.05,1.02
-0.287,0.086,0.932
-0.235,-0.031,1.03
-0.281,0.059,0.95
-0.278,0.075,0.983
-0.279,0.059,0.938
-0.286,0.028,0.947
-0.324,0.033,0.902
-0.278,0.05,0.983
-0.286,0.09,0.95
-0.257,-0.003,0.989
-0.289,0.029,0.961
-0.277,0.053,0.96
-0.268,0.054,0.986
-0.278,0.056,0.951
-0.277,0.007,0.953
-0.296,0.052,0.921
-0.295,0.032,0.963
-0.309,0.087,0.911
-0.265,0.045,1.005
-0.26,-0.004,1.018
-0.272,0.044,0.966
-0.271,0.053,0.959
-0.285,0.062,0.968
-0.254,0.007,1.002
-0.294,0.066,0.905
-0.294,0.003,0.948
-0.312,0.072,0.906
-0.284,0.065,0.962
-0.304,0.025,0.95
-0.297,0.024,0.933
-0.286,0.033,0.988
-0.262,0.086,0.985
-0.243,0.011,1.021
-0.297,0.066,0.914
-0.269,-0.002,0.955
-0.303,0.055,0.915
-0.291,0.07,0.938
-0.301,0.045,0.927
-0.302,0.017,0.932
-0.301,0.034,0.968
-0.3,0.082,0.912
-0.241,0.015,1.039
-0.287,0.065,0.957
-0.269,0.017,0.955
-0.312,0.046,0.928
-0.281,0.05,0.965
-0.281,0.059,0.942
-0.282,0.041,0.944
-0.288,-0.007,0.955
-0.306,0.068,0.903
-0.263,0.068,1.018
-0.282,0.053,0.944
-0.268,0.003,0.968
-0.283,0.05,0.959
-0.298,0.043,0.94
-0.303,0.062,0.935
-0.294,0.069,0.918
-0.293,-0.022,0.953
-0.33,0.055,0.879
-0.289,0.052,0.964
-0.303,0.067,0.919
-0.257,0.031,1.02
-0.288,0.055,0.946
-0.285,0.013,0.955
-0.291,0.053,0.966
-0.286,0.076,0.943
-0.276,0.005,0.944
-0.301,0.035,0.911
-0.307,0.029,0.944
-0.314,0.098,0.914
-0.272,0.026,1.004
-0.293,0.024,0.945
-0.268,0.048,0.983
-0.269,0.017,0.979
-0.278,0.092,0.942
-0.261,0.044,0.997
-0.289,0.018,0.937
-0.293,0.027,0.941
-0.305,0.079,0.907
-0.273,0.047,0.995
-0.287,0.038,0.966
-0.288,0.043,0.914
-0.287,0.006,0.984
-0.282,0.074,0.959
-0.246,0.038,1.008
-0.284,0.06,0.934
-0.286,0,0.937
-0.317,0.043,0.911
-0.29,0.081,0.967
-0.289,0.031,0.934
-0.304,0.041,0.908
-0.293,0.029,0.98
-0.313,0.054,0.925
-0.268,0.048,0.999
-0.293,0.092,0.938
-0.251,-0.028,1.016
-0.296,0.047,0.933
-0.272,0.074,0.933
-0.284,0.051,0.972
-0.286,0.041,0.94
-0.287,0.038,0.932
-0.33,0.036,0.897
-0.283,0.034,0.98
-0.297,0.096,0.949
-0.26,0.012,0.981
-0.29,0.028,0.947
-0.293,0.044,0.971
-0.283,0.06,0.963
-0.277,0.023,0.959
-0.305,0.054,0.925
-0.264,0.028,0.992
-0.298,0.081,0.92
-0.255,0.054,0.982
-0.279,0.023,0.999
-0.28,0.029,0.952
-0.279,0.059,0.966
-0.271,0.068,0.968
-0.268,0.01,0.989
-0.297,0.063,0.908
-0.287,0.012,0.979
-0.316,0.071,0.905
-0.263,0.064,0.985
-0.294,0.041,0.966
-0.274,0.008,0.951
-0.28,0.023,0.986
-0.278,0.104,0.961
-0.258,0.007,0.995
-0.293,0.065,0.92
-0.276,0.019,0.96
-0.324,0.055,0.907
-0.278,0.057,0.976
-0.277,0.055,0.945
-0.259,0.025,0.99
-0.278,0.022,0.984
-0.304,0.087,0.91
-0.248,0.034,1.036
-0.292,0.055,0.936
-0.288,0.03,0.934
-0.325,0.038,0.923
-0.291,0.051,0.972
-0.29,0.069,0.951
-0.278,0.039,0.964
-0.273,0.001,0.97
-0.298,0.062,0.926
-0.262,0.065,1.011
-0.289,0.067,0.942
-0.279,0.012,0.976
-0.283,0.045,0.956
-0.285,0.034,0.966
-0.284,0.061,0.967
-0.271,0.074,0.952
-0.266,0.003,0.996
-0.323,0.037,0.89
-0.28,0.054,0.978
-0.289,0.084,0.943
-0.254,0.014,1.008
-0.283,0.062,0.948
-0.286,0.027,0.956
-0.289,0.037,0.97
-0.29,0.082,0.925
-0.28,0.023,0.966
-0.318,0.032,0.914
-0.295,0.018,0.975
-0.309,0.107,0.93
-0.254,0.023,1.024
-0.279,0.034,0.965
-0.263,0.052,0.986
-0.285,0.019,0.976
-0.271,0.079,0.946
-0.252,0.055,0.984
-0.293,0.026,0.943
-0.281,0.015,0.986
-0.312,0.083,0.902
-0.25,0.047,1.021
-0.273,0.044,0.981
-0.274,0.044,0.942
-0.293,0.01,0.977
-0.283,0.068,0.954
-0.251,0.049,1.013
-0.279,0.068,0.952
-0.28,0,0.967
-0.323,0.048,0.896
-0.295,0.086,0.961
-0.295,0.043,0.988
-0.283,0.034,0.939
-0.262,0.041,1.016
-0.293,0.046,0.955
-0.248,0.04,1.025
-0.277,0.105,0.958
-0.246,-0.011,1.016
-0.314,0.037,0.906
-0.289,0.07,0.939
-0.286,0.055,0.957
-0.277,0.05,0.976
-0.284,0.041,0.983
-0.293,0.034,0.94
-0.271,0.034,1.024
-0.279,0.09,0.946
-0.262,0.039,0.998
-0.304,0.025,0.949
-0.281,0.025,0.952
-0.288,0.078,0.961
-0.278,0.061,0.973
-0.267,0.008,0.982
-0.288,0.057,0.934
-0.269,0.029,1.017
-0.288,0.066,0.929
-0.248,0.057,0.99
-0.27,0.042,1.009
-0.286,0.014,0.959
-0.296,0.058,0.972
-0.275,0.015,1.01
-0.271,0.067,0.916
-0.265,0.008,0.992
-0.307,0.065,0.932
-0.253,0.062,1.034
-0.278,0.064,0.982
-0.261,0.024,0.973
-0.275,0.015,0.996
-0.279,0.09,0.943
-0.262,0.027,1.004
