acc_x[g],acc_y[g],acc_z[g]
-0.285,0.045,0.894
-0.228,0.008,1.085
-0.256,0.037,1.033
-0.307,0.046,0.95
-0.276,0.061,0.843
-0.275,0.007,0.953
-0.314,0.055,0.996
-0.309,0.055,1.008
-0.268,0.069,0.894
-0.249,0.005,0.938
-0.315,0.015,0.946
-0.324,0.046,0.96
-0.313,0.108,0.911
-0.217,0.035,1.029
-0.241,0.012,1.016
-0.324,0.03,0.921
-0.337,0.112,0.892
-0.234,0.035,0.961
-0.252,0.02,1.056
-0.272,0.018,0.991
-0.323,0.066,0.884
-0.295,0.09,0.869
-0.271,0.003,1.04
-0.267,0.022,1.006
-0.287,0.057,0.972
-0.284,0.081,0.835
-0.269,-0.003,0.961
-0.327,0.036,0.985
-0.301,0.062,0.99
-0.24,0.098,0.997
-0.2,0.01,0.932
-0.316,0.058,0.925
-0.291,0.097,0.919
-0.208,0.031,1.026
-0.232,-0.001,1.047
-0.303,0.007,0.921
-0.36,0.114,0.845
-0.265,0.073,0.948
-0.214,-0.014,1.087
-0.274,0.014,0.985
-0.317,0.087,0.902
-0.284,0.062,0.866
-0.273,0.002,1.009
-0.278,0.038,1.058
-0.269,0.057,0.999
-0.27,0.093,0.861
-0.271,-0.006,0.968
-0.326,0.027,0.945
-0.311,0.089,1.003
-0.269,0.082,0.943
-0.203,0.005,1.032
-0.269,-0.011,0.951
-0.351,0.054,0.866
-0.356,0.133,0.87
-0.234,0.024,1.009
-0.226,-0.024,1.054
-0.307,0.026,0.931
-0.34,0.104,0.875
-0.278,0.054,0.883
-0.273,-0.005,1.019
-0.255,0.016,1.035
-0.305,0.087,0.932
-0.284,0.102,0.864
-0.274,-0.014,0.993
-0.285,0.03,0.979
-0.274,0.09,1.042
-0.26,0.062,0.909
-0.241,-0.005,0.987
-0.319,0.017,0.923
-0.322,0.07,0.955
-0.285,0.111,0.939
-0.22,-0.014,1.032
-0.264,-0.001,0.979
-0.334,0.061,0.908
-0.348,0.112,0.866
-0.253,0.038,0.974
-0.227,-0.018,1.077
-0.281,0.025,0.961
-0.35,0.137,0.845
-0.305,0.05,0.875
-0.25,-0.028,1.047
-0.271,0.051,1.021
-0.277,0.065,0.997
-0.271,0.067,0.865
-0.257,-0.009,0.988
-0.291,0.042,1.004
-0.289,0.072,0.998
-0.265,0.102,0.942
-0.225,-0.027,0.994
-0.301,0.028,0.936
-0.347,0.099,0.934
-0.315,0.082,0.93
-0.208,-0.001,1.038
-0.235,0,1.022
-0.322,0.053,0.884
-0.36,0.129,0.854
-0.281,0.013,0.956
-0.231,-0.002,1.09
-0.229,0.04,1.042
-0.312,0.084,0.904
-0.306,0.066,0.841
-0.268,-0.025,1.031
-0.276,0.048,1.027
-0.283,0.099,1.015
-0.271,0.059,0.882
-0.243,-0.021,0.983
-0.304,0.044,0.957
-0.306,0.077,1.004
-0.29,0.067,0.909
-0.222,-0.001,1.002
-0.28,0.024,0.957
-0.318,0.058,0.934
-0.318,0.127,0.939
-0.241,-0.012,1.005
-0.219,0.022,1.052
-0.299,0.06,0.939
-0.344,0.075,0.869
-0.277,0.052,0.926
-0.235,-0.001,1.075
-0.258,0.053,1.014
-0.309,0.08,0.935
-0.31,0.038,0.842
-0.281,0.001,0.951
-0.295,0.052,1.013
-0.286,0.05,1.01
-0.283,0.075,0.869
-0.231,-0.013,0.983
-0.305,0.035,0.944
-0.342,0.073,0.929
-0.309,0.081,0.93
-0.194,0.002,1.034
-0.243,0.033,1.028
-0.323,0.055,0.895
-0.345,0.089,1.007
-0.229,0.002,1.084
-0.202,0.045,0.968
-0.358,0.075,0.854
-0.309,0.035,0.879
-0.25,0.012,1.048
-0.256,0.057,1.041
-0.309,0.039,0.933
-0.294,0.059,0.834
-0.284,0.002,0.964
-0.318,0.064,0.971
-0.294,0.077,1.03
-0.268,0.046,0.943
-0.2,0.006,1
-0.297,0.033,0.968
-0.338,0.057,0.958
-0.321,0.097,0.903
-0.21,0.012,1.025
-0.221,0.016,1.037
-0.313,0.033,0.94
-0.355,0.088,0.859
-0.259,0.04,0.931
-0.234,0.022,1.057
-0.258,0.01,0.999
-0.318,0.07,0.912
-0.284,0.071,0.879
-0.269,0.026,1.016
-0.284,0.055,1.029
-0.274,0.046,1.05
-0.263,0.059,0.87
-0.26,0.017,0.948
-0.323,0.049,0.974
-0.303,0.046,1
-0.261,0.081,0.961
-0.215,0.011,1.009
-0.281,0.02,0.937
-0.353,0.063,0.91
-0.318,0.079,0.917
-0.207,0.042,1.024
-0.229,0.003,1.042
-0.308,0.02,0.948
-0.351,0.092,0.843
-0.26,0.062,0.918
-0.242,0.007,1.057
-0.274,0.024,1.015
-0.317,0.071,0.927
-0.281,0.076,0.856
-0.26,0.016,0.997
-0.286,0.035,1.027
-0.285,0.04,0.982
-0.275,0.088,0.915
-0.237,0.008,0.984
-0.309,0.038,0.937
-0.322,0.064,0.984
-0.287,0.071,0.931
-0.197,0.012,1.03
-0.283,0.017,0.98
-0.349,0.036,0.88
-0.338,0.114,0.882
-0.25,0.038,0.982
-0.213,-0.005,1.091
-0.288,0.022,0.956
-0.344,0.11,0.883
-0.291,0.066,0.881
-0.246,-0.016,1.039
-0.263,0.02,1.032
-0.306,0.075,0.96
-0.257,0.09,0.875
-0.255,0.003,0.994
-0.317,0.016,0.974
-0.286,0.062,1.016
-0.263,0.09,0.888
-0.246,0.007,0.994
-0.314,0.016,0.942
-0.334,0.06,0.936
-0.306,0.118,0.948
-0.215,0.024,1.037
-0.246,-0.014,0.999
-0.326,0.06,0.893
-0.358,0.1,0.869
-0.256,0.049,0.973
-0.231,-0.02,1.089
-0.252,0.021,1.013
-0.315,0.099,0.897
-0.29,0.085,0.869
-0.262,-0.02,1.055
-0.272,0.026,1.023
-0.283,0.082,0.987
-0.278,0.086,0.853
-0.259,-0.012,0.977
-0.31,0.029,0.953
-0.319,0.073,0.974
-0.28,0.102,0.933
-0.215,-0.003,0.996
-0.294,0.003,0.965
-0.324,0.071,0.952
-0.306,0.098,0.908
-0.224,0.023,1.03
-0.228,-0.001,1.058
-0.289,0.023,0.932
-0.344,0.131,0.859
-0.281,0.029,0.932
-0.227,-0.016,1.091
-0.247,0.043,1.025
-0.317,0.075,0.813
-0.301,0.069,0.984
-0.286,0.041,1.01
-0.298,0.091,1.013
-0.28,0.09,0.879
-0.26,-0.03,0.99
-0.295,0.019,0.982
-0.303,0.093,0.978
-0.297,0.09,0.914
-0.226,0.003,1.027
-0.242,0.001,0.997
-0.326,0.072,0.922
-0.337,0.135,0.923
-0.221,-0.001,1.016
-0.237,0,1.032
-0.281,0.039,0.957
-0.341,0.091,0.857
-0.311,0.049,0.873
-0.275,-0.002,1.034
-0.251,0.029,1.03
-0.28,0.092,0.963
-0.304,0.061,0.844
-0.289,-0.014,0.96
-0.295,0.057,1.005
-0.277,0.08,1.035
-0.254,0.072,0.938
-0.215,-0.015,0.989
-0.308,0.032,0.953
-0.33,0.088,0.949
-0.308,0.094,0.912
-0.22,-0.011,1.025
-0.25,0.015,1.017
-0.309,0.052,0.931
-0.346,0.092,0.872
-0.264,0.038,0.975
-0.198,-0.015,1.09
-0.282,0.045,0.943
-0.345,0.103,0.882
-0.282,0.026,0.896
-0.26,0.016,1.031
-0.267,0.07,1.053
-0.29,0.044,0.97
-0.295,0.069,0.861
-0.269,-0.002,0.973
-0.293,0.06,1.002
-0.288,0.087,1.032
-0.283,0.05,0.942
-0.215,-0.022,0.998
-0.273,0.032,0.948
-0.34,0.077,0.906
-0.335,0.088,0.877
-0.221,0,1.008
-0.233,0.003,1.019
-0.312,0.068,0.94
-0.356,0.087,0.858
-0.265,0.028,0.935
-0.248,0.023,1.046
-0.249,0.031,1.037
-0.324,0.073,0.9
-0.305,0.082,0.851
-0.247,0,1.035
-0.269,0.043,0.999
-0.277,0.067,1.031
-0.287,0.043,0.865
-0.248,0.008,0.946
-0.321,0.055,0.937
-0.321,0.049,0.978
-0.276,0.073,0.963
-0.2,0.003,1.02
-0.275,0.034,0.962
-0.347,0.068,0.894
-0.354,0.074,0.896
-0.25,0.043,0.996
-0.225,0.014,1.06
-0.304,0.031,0.932
-0.352,0.1,0.859
-0.274,0.038,0.912
-0.247,0.007,1.048
-0.284,0.05,0.992
-0.318,0.048,0.95
-0.272,0.066,0.872
-0.26,0.018,0.978
-0.271,0.038,1.068
-0.286,0.039,0.982
-0.282,0.073,0.885
-0.244,0.009,0.971
-0.308,0.04,0.925
-0.344,0.058,0.95
-0.312,0.071,0.934
-0.192,0.029,1.031
-0.252,0.03,1.017
-0.339,0.036,0.881
-0.355,0.102,0.87
-0.241,0.029,0.996
-0.221,0.023,1.086
-0.262,0.029,1.004
-0.334,0.071,0.883
-0.299,0.077,0.846
-0.265,-0.002,1.049
-0.261,0.015,1.041
-0.305,0.091,0.948
-0.276,0.066,0.877
-0.254,0.011,0.979
-0.319,0.032,0.962
-0.319,0.067,0.91
-0.261,0.075,0.976
-0.216,0.019,0.959
-0.3,0.03,0.931
-0.298,0.127,0.945
-0.207,0.023,1.045
-0.22,0.011,1.044
-0.315,0.026,0.921
-0.366,0.092,0.845
-0.262,0.065,0.954
-0.218,0.001,1.114
-0.251,0.015,1.016
-0.311,0.077,0.896
-0.298,0.072,0.836
-0.286,0.001,0.972
-0.312,0.035,0.986
-0.289,0.047,0.994
-0.269,0.108,0.87
-0.259,-0.012,0.983
-0.316,0.013,0.959
-0.329,0.072,0.937
-0.283,0.097,0.952
-0.201,0.015,1.023
-0.284,0.003,0.969
-0.338,0.062,0.921
-0.317,0.096,0.922
-0.214,0.044,1.028
-0.23,0,1.046
-0.289,0,0.937
-0.355,0.111,0.855
-0.29,0.065,0.896
-0.257,-0.001,1.044
-0.25,0.015,1.048
-0.318,0.076,0.911
-0.301,0.081,0.83
-0.27,-0.011,1.001
-0.303,0.034,1
-0.271,0.086,1.029
-0.257,0.083,0.917
-0.225,-0.006,0.999
-0.301,0.012,0.975
-0.304,0.061,0.991
-0.285,0.106,0.887
-0.237,0.002,1.012
-0.254,-0.02,0.998
-0.328,0.054,0.92
-0.343,0.129,0.882
-0.253,0.033,0.981
-0.238,-0.025,1.06
-0.283,0.028,0.959
-0.33,0.106,0.877
-0.291,0.072,0.883
-0.275,0,1.042
-0.253,0.031,1.04
-0.265,0.089,1.021
-0.272,0.076,0.882
-0.28,-0.014,0.947
-0.292,0.036,1.016
-0.291,0.075,0.998
-0.266,0.093,0.94
-0.231,-0.014,0.993
-0.309,0.011,0.926
-0.329,0.076,0.926
-0.304,0.1,0.912
-0.215,0.002,1.032
-0.256,0.002,1.026
-0.31,0.06,0.939
-0.33,0.103,0.879
-0.269,0.036,0.943
-0.224,-0.018,1.072
-0.286,0.042,0.976
-0.321,0.105,0.894
-0.292,0.062,0.863
-0.266,-0.022,1.019
-0.28,0.054,1.039
-0.275,0.067,0.998
-0.276,0.067,0.891
-0.255,-0.004,0.965
-0.309,0.028,0.938
-0.297,0.092,0.99
-0.283,0.062,0.938
-0.218,-0.02,0.995
-0.27,0.036,0.98
-0.344,0.061,0.892
-0.342,0.094,0.885
-0.246,0,1.001
-0.211,0,1.073
-0.283,0.066,0.949
-0.345,0.109,0.872
-0.284,0.02,0.915
-0.25,-0.006,1.017
-0.256,0.045,1.026
-0.301,0.076,0.938
-0.295,0.06,0.845
-0.265,-0.014,0.98
-0.294,0.047,1.001
-0.282,0.088,1.028
-0.273,0.057,0.88
-0.242,-0.011,0.964
-0.311,0.048,0.943
-0.338,0.065,0.937
-0.318,0.095,0.926
-0.217,0.012,1.019
-0.249,0.008,0.98
-0.33,0.079,0.894
-0.367,0.081,1.022
-0.235,0.017,1.071
-0.224,0.052,0.977
-0.267,0.086,0.907
-0.265,0.04,0.893
-0.251,0,1.063
-0.269,0.06,1.006
-0.308,0.075,0.959
-0.285,0.051,0.869
-0.256,-0.005,0.976
-0.304,0.065,0.984
-0.304,0.052,0.996
-0.287,0.078,0.912
-0.216,0,0.987
-0.308,0.034,0.93
-0.35,0.076,0.93
-0.308,0.069,0.934
-0.207,0.033,1.038
-0.222,0.023,1.068
-0.308,0.022,0.913
-0.359,0.097,0.868
-0.269,0.035,0.956
-0.208,0.014,1.1
-0.263,0.065,1.001
-0.345,0.043,0.887
-0.289,0.049,0.856
-0.255,0.008,0.994
-0.279,0.051,1.02
-0.301,0.068,0.981
-0.286,0.071,0.874
-0.266,-0.001,0.966
-0.3,0.039,0.973
-0.317,0.076,0.979
-0.265,0.054,0.958
-0.205,0.018,1.002
-0.253,0.011,0.984
-0.342,0.051,0.919
-0.328,0.106,0.927
-0.194,0.023,1.033
-0.214,0.015,1.05
-0.308,0.03,0.944
-0.367,0.069,0.844
-0.29,0.067,0.886
-0.245,0.012,1.059
-0.261,0.006,1.01
-0.314,0.069,0.915
-0.308,0.074,0.852
-0.268,0.008,0.982
-0.294,0.044,1.006
-0.281,0.044,1.026
-0.265,0.093,0.906
-0.227,0.014,0.999
-0.3,0.026,0.968
-0.325,0.062,0.959
-0.289,0.092,0.923
-0.215,0.012,1.007
-0.265,0.006,0.999
-0.332,0.043,0.909
-0.321,0.081,0.911
-0.243,0.06,0.972
-0.222,-0.005,1.065
-0.316,0.008,0.915
-0.351,0.096,0.858
-0.272,0.069,0.912
-0.261,0.018,1.011
-0.28,0.035,1.054
-0.29,0.037,0.969
-0.273,0.096,0.85
-0.265,0.009,0.981
-0.302,0.028,1.017
-0.287,0.069,1.001
-0.288,0.084,0.909
-0.229,0.002,0.99
-0.292,0.017,0.966
-0.32,0.056,0.959
-0.31,0.103,0.895
-0.238,0.021,0.991
-0.277,-0.011,0.981
-0.325,0.046,0.939
-0.326,0.115,0.896
-0.241,0.045,0.993
-0.236,-0.002,1.072
-0.263,0.018,1.015
-0.319,0.092,0.887
-0.3,0.081,0.854
-0.256,-0.016,1.038
-0.275,0.014,1.011
-0.281,0.087,1.015
-0.272,0.083,0.877
-0.27,-0.006,0.927
-0.318,0.015,0.974
-0.3,0.062,0.997
-0.254,0.106,0.938
-0.221,0.004,1.007
-0.297,-0.002,0.967
-0.323,0.054,0.93
-0.319,0.113,0.913
-0.235,0.029,0.998
-0.242,-0.003,1.052
-0.311,0.029,0.923
-0.341,0.125,0.877
-0.269,0.043,0.924
-0.253,-0.023,1.057
-0.273,0.035,0.988
-0.31,0.084,0.916
-0.276,0.076,0.995
-0.277,-0.019,1.034
-0.283,0.066,0.994
-0.276,0.092,0.887
-0.264,-0.02,0.988
-0.32,0.008,0.912
-0.34,0.091,0.956
-0.286,0.088,0.957
-0.208,0.005,1.017
-0.26,0.003,0.997
-0.337,0.068,0.901
-0.333,0.102,0.892
-0.245,0.016,0.987
-0.242,-0.006,1.046
-0.274,0.044,0.972
-0.325,0.096,0.882
-0.296,0.054,0.891
-0.265,-0.025,1.025
-0.265,0.031,1.017
-0.312,0.115,0.936
-0.294,0.046,0.849
-0.267,-0.013,0.992
-0.308,0.041,0.964
-0.292,0.101,1.035
-0.271,0.078,0.899
-0.244,-0.023,0.984
-0.301,0.031,0.964
-0.31,0.066,0.953
-0.31,0.123,0.93
-0.216,-0.005,1.05
-0.219,-0.014,1.033
-0.307,0.061,0.928
-0.348,0.115,0.89
-0.254,0.025,0.968
-0.205,-0.003,1.093
-0.282,0.044,0.951
-0.325,0.086,0.902
-0.289,0.046,0.882
-0.273,-0.002,1.016
-0.256,0.053,1.013
-0.295,0.074,0.961
-0.289,0.06,0.868
-0.253,-0.03,0.981
-0.303,0.057,0.992
-0.304,0.075,0.982
-0.278,0.069,0.952
-0.212,-0.017,0.996
-0.291,0.025,0.951
-0.33,0.086,0.936
-0.311,0.093,0.927
-0.21,0.003,1.024
-0.229,0.009,1.035
-0.306,0.024,0.915
-0.361,0.097,0.86
-0.289,0.052,0.92
-0.236,-0.005,1.067
-0.253,0.055,1.026
-0.343,0.069,0.894
-0.31,0.033,0.839
-0.252,0.003,1.024
-0.293,0.061,0.999
-0.292,0.074,0.998
-0.285,0.052,0.908
-0.236,0.007,0.964
-0.298,0.055,0.97
-0.32,0.082,0.985
-0.292,0.063,0.926
-0.226,0.001,1.002
-0.26,0.016,0.97
-0.334,0.05,0.898
-0.363,0.098,0.858
-0.252,0.009,0.971
-0.227,0.003,1.053
-0.302,0.057,0.945
-0.342,0.084,0.865
-0.275,0.048,0.89
-0.252,0.023,1.052
-0.243,0.041,1.073
-0.284,0.075,1.004
-0.282,0.076,0.869
-0.262,-0.009,0.951
-0.288,0.059,1.009
-0.303,0.053,0.994
-0.287,0.064,0.895
-0.228,0.014,0.998
-0.301,0.027,0.93
-0.328,0.048,0.94
-0.311,0.081,0.907
-0.214,0.011,0.999
-0.249,0.025,1.02
-0.322,0.053,0.906
-0.35,0.072,0.886
-0.261,0.049,0.949
-0.235,0.016,1.07
-0.28,0.028,0.983
-0.328,0.077,0.906
-0.272,0.065,0.896
-0.262,0.007,1.002
-0.289,0.055,1.014
-0.289,0.04,0.999
-0.259,0.068,0.893
-0.245,0.033,0.983
-0.315,0.028,0.941
-0.324,0.06,0.992
-0.298,0.07,0.899
-0.198,0.008,1.016
-0.257,0.049,0.922
-0.347,0.067,0.896
-0.343,0.038,0.993
-0.241,0.002,1.038
-0.289,0.039,0.948
-0.346,0.091,0.874
-0.27,0.045,0.943
-0.239,0.011,1.037
-0.271,0.033,1.01
-0.302,0.045,0.959
-0.285,0.075,0.843
-0.259,0.006,0.998
-0.302,0.042,1.011
-0.295,0.068,1.017
-0.265,0.075,0.896
-0.234,-0.003,0.969
-0.319,0.038,0.953
-0.331,0.045,0.972
-0.287,0.111,0.935
-0.216,0.044,1.01
-0.263,-0.022,0.975
-0.323,0.049,0.914
-0.342,0.103,0.895
-0.229,0.03,0.976
-0.238,0.032,1.05
-0.284,-0.011,0.973
-0.33,0.094,0.898
-0.269,0.068,0.9
-0.256,0.002,1.029
-0.287,0.03,0.979
-0.306,0.063,0.954
-0.28,0.079,0.878
-0.26,0.005,0.97
-0.317,0.035,0.961
-0.295,0.053,1.013
-0.272,0.101,0.927
-0.213,0.004,1.003
-0.319,0.004,0.928
-0.347,0.063,0.919
-0.298,0.109,0.937
-0.2,0.031,1.04
-0.223,0.003,1.063
-0.318,0.019,0.911
-0.343,0.116,0.879
-0.254,0.056,0.947
-0.222,-0.025,1.067
-0.277,0.047,0.98
-0.338,0.068,0.909
-0.284,0.085,0.875
-0.269,0,0.98
-0.285,0.011,1.021
-0.29,0.078,0.979
-0.283,0.087,0.865
-0.27,-0.006,0.969
-0.308,0.018,0.968
-0.311,0.085,0.991
-0.277,0.076,0.945
-0.21,0.008,1.024
-0.253,0,1.012
-0.326,0.064,0.915
-0.354,0.13,0.856
-0.232,0.01,1.003
-0.236,-0.022,1.056
-0.289,0.046,0.972
-0.33,0.111,0.881
-0.296,0.063,0.854
-0.273,-0.024,1.046
-0.273,0.01,0.99
-0.308,0.111,0.938
-0.281,0.076,0.882
-0.269,-0.019,1
-0.289,0.035,0.985
-0.299,0.08,1.008
-0.275,0.084,0.902
-0.227,-0.001,1.003
-0.301,0.025,0.963
-0.314,0.077,0.966
-0.284,0.105,0.94
-0.217,-0.015,1.012
-0.267,0.007,0.975
-0.327,0.049,0.888
-0.336,0.102,0.887
-0.273,0.028,0.955
-0.235,-0.016,1.057
-0.291,0.033,0.938
-0.337,0.11,0.875
-0.289,0.053,0.879
-0.264,-0.02,1.021
-0.289,0.06,1.034
-0.287,0.073,0.983
-0.276,0.074,0.862
-0.249,-0.018,1.021
-0.294,0.03,0.996
-0.301,0.086,0.96
-0.304,0.084,0.904
-0.24,-0.021,0.986
-0.282,0.017,0.973
-0.33,0.087,0.919
-0.311,0.076,0.904
-0.228,0.015,1
-0.248,-0.004,0.99
-0.31,0.079,0.951
-0.34,0.094,0.881
-0.264,0.02,0.955
-0.242,0.004,1.003
-0.251,0.051,0.907
-0.31,0.035,0.829
-0.324,-0.008,1.014
-0.276,0.042,1.001
-0.278,0.093,1.004
-0.278,0.054,0.877
-0.265,-0.026,0.928
-0.315,0.041,0.963
-0.305,0.078,1
-0.296,0.076,0.896
-0.213,0,1.015
-0.284,0.02,0.964
-0.32,0.07,0.931
-0.346,0.097,0.884
-0.253,0,0.983
-0.228,0.014,1.053
-0.305,0.044,0.905
-0.357,0.096,0.887
-0.274,0.047,0.946
-0.23,0.004,1.08
-0.259,0.057,1.017
-0.3,0.057,0.938
-0.274,0.046,0.867
-0.282,0.005,0.961
-0.293,0.056,1.015
-0.279,0.055,1.006
-0.269,0.058,0.894
-0.232,0.01,0.992
-0.311,0.035,0.935
-0.345,0.075,0.943
-0.307,0.074,0.927
-0.19,0,1.023
-0.232,0.031,1.046
-0.318,0.069,0.94
-0.344,0.065,0.877
-0.236,0.029,0.981
-0.236,0.01,1.027
-0.288,0.042,0.967
-0.337,0.063,0.875
-0.292,0.052,0.873
-0.243,0.012,1.047
-0.259,0.031,1.016
-0.318,0.067,0.936
-0.313,0.046,0.829
-0.259,0.015,0.981
-0.31,0.052,0.975
-0.307,0.068,1.013
-0.261,0.059,0.917
-0.233,0,0.956
-0.307,0.051,0.957
-0.333,0.053,0.955
-0.298,0.099,0.937
-0.201,0.026,1.034
-0.227,-0.011,1.034
-0.314,0.05,0.937
-0.343,0.096,0.885
-0.253,0.034,0.94
-0.226,0.017,1.054
-0.303,0.029,0.957
-0.334,0.076,0.917
-0.281,0.075,0.881
-0.267,0.011,1.026
-0.28,0.035,0.995
-0.294,0.049,0.974
-0.301,0.084,0.836
-0.261,0.01,0.993
-0.305,0.041,0.962
-0.296,0.04,1.002
-0.273,0.083,0.937
-0.203,0.008,1.013
-0.303,0.021,0.932
-0.354,0.062,0.917
-0.3,0.08,0.941
-0.188,0.031,1.04
-0.227,0.023,1.061
-0.314,0.018,0.92
-0.346,0.092,0.849
-0.28,0.072,0.919
-0.241,-0.016,1.048
-0.277,0.035,1.003
-0.323,0.076,0.911
-0.275,0.071,0.881
-0.24,0.006,1.027
-0.296,0.025,1.014
-0.283,0.064,0.993
-0.261,0.088,0.904
-0.241,0.009,0.979
-0.298,0.023,0.965
-0.308,0.067,1.013
-0.285,0.08,0.901
-0.23,0.023,1.006
-0.274,-0.001,0.97
-0.342,0.041,0.886
-0.366,0.111,0.858
-0.254,0.022,0.986
-0.229,-0.018,1.058
-0.303,0.044,0.936
-0.326,0.102,0.897
-0.272,0.071,0.88
-0.265,-0.007,1.067
-0.275,0.016,1.02
-0.283,0.098,0.965
-0.273,0.105,0.875
-0.254,-0.027,1.02
-0.278,0.024,0.978
-0.304,0.079,0.886
-0.289,-0.004,1.009
-0.234,0,0.955
-0.337,0.067,0.948
-0.297,0.109,0.94
-0.213,0.003,1.006
-0.278,0,0.974
-0.331,0.049,0.886
-0.335,0.106,0.895
-0.266,0.05,0.975
-0.223,-0.009,1.095
-0.258,0.029,0.993
-0.337,0.106,0.866
-0.283,0.066,0.896
-0.238,-0.03,1.076
-0.268,0.056,1.027
-0.268,0.076,0.998
-0.269,0.078,0.876
-0.261,-0.008,1.007
-0.308,0.018,0.979
-0.288,0.091,1.002
-0.293,0.098,0.887
-0.239,-0.029,0.982
-0.272,0.014,0.99
-0.334,0.07,0.936
-0.315,0.102,0.914
-0.226,0.015,1.027
-0.231,-0.022,1.021
-0.312,0.067,0.929
-0.347,0.116,0.88
-0.266,0.013,0.956
-0.235,-0.002,1.061
-0.248,0.043,1.022
-0.3,0.077,0.915
-0.32,0.061,0.8
-0.29,-0.018,0.992
-0.269,0.041,1.026
-0.286,0.094,0.984
-0.278,0.075,0.871
-0.253,-0.04,0.966
-0.324,0.05,0.94
-0.306,0.085,0.994
-0.291,0.09,0.918
-0.228,-0.003,1.04
-0.29,0.005,0.955
-0.321,0.077,0.944
-0.32,0.102,0.912
-0.239,-0.002,0.979
-0.238,0.012,1.037
-0.306,0.027,0.913
-0.351,0.099,0.87
-0.292,0.044,0.893
-0.231,-0.015,1.084
-0.252,0.055,1.007
-0.311,0.072,0.924
-0.298,0.037,0.854
-0.285,0,0.958
-0.308,0.06,0.993
-0.271,0.061,1.028
-0.289,0.068,0.88
-0.239,-0.004,0.984
-0.311,0.052,0.945
-0.331,0.084,0.953
-0.289,0.075,0.946
-0.193,-0.01,1.026
-0.249,0.029,1.032
-0.322,0.067,0.942
-0.341,0.08,0.876
-0.228,0.019,0.986
-0.229,-0.009,1.034
-0.288,0.066,0.979
-0.348,0.075,0.875
-0.283,0.044,0.894
-0.252,0.008,1.026
-0.255,0.05,1.03
-0.306,0.065,0.952
-0.3,0.056,0.842
-0.265,0.006,0.999
-0.292,0.063,0.972
-0.281,0.067,1.037
-0.26,0.04,0.941
-0.238,-0.001,0.954
-0.302,0.043,0.947
-0.321,0.069,0.958
-0.309,0.085,0.932
-0.194,0.015,1.038
-0.24,0.018,1.01
-0.32,0.053,0.911
-0.346,0.096,0.887
-0.257,0.026,0.936
-0.234,0.027,1.063
-0.284,0.033,0.974
-0.336,0.078,0.89
-0.276,0.054,0.899
-0.248,-0.001,1.029
-0.274,0.05,0.999
-0.283,0.031,1
-0.282,0.071,0.868
-0.249,0.015,0.969
-0.304,0.044,0.98
-0.302,0.043,1.008
-0.28,0.083,0.923
-0.207,0.014,1.022
-0.289,0.023,0.919
-0.337,0.051,0.917
-0.315,0.019,1.009
-0.217,0.019,1.057
-0.324,0.038,0.889
-0.37,0.076,0.846
-0.247,0.054,0.955
-0.227,0.003,1.079
-0.269,0.05,1.014
-0.33,0.068,0.914
-0.284,0.072,0.857
-0.256,0.001,0.998
-0.291,0.038,1.022
-0.312,0.06,0.956
-0.281,0.074,0.878
-0.267,0.01,0.951
-0.306,0.023,0.955
-0.312,0.057,0.978
-0.3,0.076,0.91
-0.216,0.02,1.003
-0.293,0.016,0.942
-0.349,0.036,0.909
-0.351,0.105,0.879
-0.228,0.035,1.027
-0.196,0.007,1.107
-0.259,0.034,0.989
-0.326,0.096,0.891
-0.292,0.065,0.864
-0.248,0.002,1.077
-0.269,0.028,1.014
-0.286,0.066,0.969
-0.282,0.094,0.866
-0.283,-0.022,0.962
-0.305,0.026,0.99
-0.295,0.06,1.001
-0.267,0.078,0.874
-0.211,0.011,1.016
-0.321,0.01,0.952
-0.329,0.045,0.946
-0.3,0.122,0.943
-0.218,0.019,1.012
-0.246,0.004,1.019
-0.312,0.034,0.92
-0.338,0.105,0.899
-0.247,0.067,0.986
-0.228,-0.002,1.064
-0.26,0.014,0.998
-0.322,0.08,0.889
-0.287,0.08,0.858
-0.269,-0.008,1.027
-0.287,0.041,1.026
-0.292,0.055,0.961
-0.278,0.087,0.851
-0.242,-0.002,1.024
-0.323,0.015,0.943
-0.313,0.087,0.977
-0.289,0.108,0.929
-0.219,-0.018,0.999
-0.271,0.002,0.995
-0.327,0.08,0.951
-0.311,0.095,0.885
-0.231,0.038,0.997
-0.247,-0.028,1.018
-0.299,0.035,0.941
-0.348,0.117,0.868
-0.28,0.054,0.908
-0.23,-0.006,1.091
-0.248,0.018,1.026
-0.313,0.089,0.916
-0.3,0.073,0.843
-0.282,-0.006,0.995
-0.286,0.044,1.014
-0.285,0.09,1.015
-0.269,0.082,0.889
-0.267,-0.031,0.951
-0.324,0.038,0.954
-0.296,0.069,0.988
-0.281,0.112,0.914
-0.222,0.009,1.031
-0.274,-0.019,0.971
-0.311,0.066,0.928
-0.325,0.122,0.903
-0.218,-0.002,1.004
-0.227,-0.003,1.063
-0.305,0.038,0.948
-0.334,0.105,0.881
-0.279,0.065,0.898
-0.267,-0.026,1.045
-0.261,0.043,1.019
-0.294,0.084,0.938
-0.292,0.076,0.851
-0.283,-0.008,0.996
-0.287,0.031,1.004
-0.264,0.078,1.043
-0.264,0.079,0.936
-0.237,-0.014,0.988
-0.306,0.027,0.938
-0.337,0.085,0.941
