acc_l_x[mg],acc_l_y[mg],acc_l_z[mg],acc_h_x[mg],acc_h_y[mg],acc_h_z[mg]
-57.584,1039.928,-33.184,23.424,1061.888,-78.080
-61.000,1040.904,-32.696,54.656,1046.272,-78.080
-61.000,1038.464,-31.720,54.656,1015.040,-85.888
-60.512,1040.904,-29.280,78.080,1069.696,-117.120
-63.440,1039.440,-29.280,54.656,1054.080,-109.312
-64.416,1038.464,-27.328,70.272,1069.696,-62.464
-65.392,1034.072,-21.960,23.424,1038.464,-93.696
-65.880,1034.560,-18.544,46.848,1069.696,-101.504
-67.344,1034.072,-15.616,85.888,1046.272,-62.464
-64.416,1033.096,-13.176,31.232,1061.888,-54.656
-62.952,1027.240,-6.832,46.848,1069.696,-62.464
-61.000,1023.824,-7.320,78.080,1085.312,-54.656
-58.072,1026.264,-4.392,54.656,1069.696,-54.656
-56.608,1027.240,-0.976,70.272,1038.464,-54.656
-57.096,1026.752,2.440,54.656,1030.656,-39.040
-54.168,1025.288,5.368,109.312,1046.272,-15.616
-52.216,1025.288,7.808,54.656,1054.080,-31.232
-52.704,1020.408,8.784,54.656,1030.656,-39.040
-50.752,1020.896,13.664,54.656,1054.080,-39.040
-49.776,1019.920,14.640,46.848,1022.848,-15.616
-48.312,1016.504,18.544,101.504,1054.080,-31.232
-45.384,1014.064,17.568,78.080,1030.656,-7.808
-46.848,1013.088,21.960,39.040,1007.232,-23.424
-48.312,1010.648,24.888,70.272,1054.080,-39.040
-47.824,1009.672,23.424,70.272,1038.464,-46.848
-51.728,1002.840,22.448,54.656,1030.656,-31.232
-51.728,999.424,26.352,46.848,1038.464,-31.232
-49.288,999.424,24.400,78.080,1022.848,-39.040
-50.264,994.056,24.888,85.888,1030.656,-46.848
-51.240,992.592,24.400,78.080,1038.464,-31.232
-51.240,988.688,21.472,31.232,1007.232,-23.424
-51.728,988.200,23.912,23.424,1022.848,-23.424
-51.728,990.640,23.912,70.272,1022.848,-15.616
-52.216,989.176,20.008,54.656,991.616,-54.656
-53.192,986.736,20.984,78.080,1007.232,-23.424
-50.264,987.224,22.448,46.848,1038.464,-31.232
-50.264,986.248,22.936,54.656,1038.464,-54.656
-51.240,986.736,20.496,62.464,1046.272,-39.040
-51.240,987.712,22.448,109.312,1030.656,-46.848
-52.704,985.272,21.960,78.080,1007.232,-46.848
-52.704,984.296,22.936,62.464,1022.848,-46.848
-54.168,981.368,22.448,70.272,991.616,-62.464
-54.656,981.856,18.544,46.848,1015.040,-7.808
-55.144,976.976,20.984,54.656,1030.656,-46.848
-55.144,976.976,22.448,7.808,1015.040,-62.464
-60.024,975.024,20.008,54.656,999.424,-39.040
-58.072,972.096,20.008,70.272,1015.040,-31.232
-60.512,965.752,19.520,78.080,1022.848,-39.040
-57.584,964.776,20.008,54.656,960.384,-54.656
-58.560,965.752,14.152,70.272,1030.656,-46.848
-56.120,966.728,15.616,62.464,991.616,-31.232
-54.656,966.728,11.712,46.848,983.808,-39.040
-53.680,966.240,11.712,39.040,976.000,-54.656
-51.728,966.728,9.760,62.464,1007.232,-46.848
-49.288,964.776,5.856,124.928,991.616,-70.272
-47.336,960.384,-1.464,85.888,999.424,-54.656
-43.920,961.360,-6.344,101.504,991.616,-109.312
-42.456,963.800,-11.712,93.696,976.000,-117.120
-41.968,967.704,-19.520,85.888,991.616,-78.080
-40.504,970.632,-25.864,78.080,983.808,-101.504
-40.504,971.608,-26.840,117.120,1015.040,-109.312
-38.064,975.024,-33.184,78.080,1030.656,-101.504
-38.552,978.440,-37.576,101.504,1015.040,-117.120
-37.576,981.856,-43.432,93.696,1030.656,-117.120
-40.016,984.296,-45.384,109.312,1007.232,-117.120
-37.576,986.248,-48.800,101.504,991.616,-117.120
-37.576,992.592,-53.192,54.656,1054.080,-78.080
-39.040,994.056,-61.488,117.120,1038.464,-124.928
-39.528,996.984,-65.392,54.656,1022.848,-163.968
-39.040,998.448,-67.832,54.656,1046.272,-132.736
-39.528,1001.376,-71.248,132.736,1069.696,-148.352
-42.456,1002.840,-73.688,101.504,1022.848,-171.776
-40.504,1009.672,-78.568,117.120,1054.080,-148.352
-43.432,1014.064,-81.008,78.080,1046.272,-132.736
-42.944,1016.992,-80.520,93.696,1038.464,-109.312
-41.968,1021.872,-81.496,54.656,1069.696,-117.120
-41.480,1022.360,-83.448,46.848,1030.656,-117.120
-43.920,1025.288,-81.496,101.504,1038.464,-163.968
-42.944,1029.192,-86.376,117.120,1069.696,-163.968
-41.968,1033.096,-84.424,70.272,1061.888,-148.352
-41.480,1036.024,-82.960,85.888,1061.888,-187.392
-39.040,1039.440,-82.472,109.312,1038.464,-148.352
-39.040,1044.808,-82.960,93.696,1046.272,-109.312
-40.016,1048.224,-84.424,109.312,1077.504,-163.968
-36.600,1051.152,-82.960,93.696,1077.504,-210.816
-35.624,1054.080,-81.008,124.928,1093.120,-140.544
-35.624,1055.056,-83.448,93.696,1100.928,-132.736
-32.696,1059.936,-84.424,109.312,1085.312,-148.352
-31.720,1060.912,-84.424,93.696,1100.928,-148.352
-28.792,1058.960,-83.448,101.504,1085.312,-156.160
-28.304,1060.424,-84.424,148.352,1093.120,-163.968
-27.816,1059.936,-84.424,101.504,1093.120,-171.776
-27.328,1059.448,-80.032,132.736,1093.120,-163.968
-24.888,1058.472,-82.472,140.544,1085.312,-132.736
-24.400,1054.568,-81.008,124.928,1054.080,-124.928
-22.936,1050.664,-82.960,117.120,1046.272,-148.352
-24.400,1048.712,-85.888,203.008,1038.464,-179.584
-21.960,1048.712,-87.352,187.392,1007.232,-171.776
-20.984,1045.296,-86.376,218.624,1046.272,-195.200
-20.496,1044.808,-83.448,171.776,1030.656,-203.008
-19.032,1040.904,-83.448,195.200,1046.272,-218.624
-18.544,1040.416,-85.888,218.624,1046.272,-203.008
-16.104,1038.952,-87.840,242.048,1054.080,-226.432
-15.616,1035.536,-85.888,218.624,1054.080,-163.968
-13.176,1036.512,-86.376,179.584,1054.080,-163.968
-13.176,1032.120,-86.376,171.776,1054.080,-195.200
-13.664,1030.168,-85.888,218.624,1030.656,-195.200
-13.176,1026.752,-85.888,242.048,1022.848,-195.200
-14.640,1023.824,-86.864,195.200,1030.656,-203.008
-16.104,1017.480,-82.472,203.008,991.616,-203.008
-17.568,1017.968,-82.472,210.816,1030.656,-203.008
-16.592,1013.088,-80.520,218.624,1015.040,-179.584
-19.032,1013.088,-78.568,226.432,1046.272,-163.968
-20.008,1012.112,-73.200,187.392,1061.888,-195.200
-21.960,1011.136,-69.784,210.816,1007.232,-179.584
-22.936,1013.088,-66.856,203.008,1022.848,-195.200
-22.448,1011.624,-67.344,203.008,991.616,-203.008
-22.448,1013.088,-63.928,171.776,1015.040,-163.968
-23.424,1014.064,-62.952,218.624,976.000,-179.584
-25.864,1015.040,-65.392,218.624,1015.040,-179.584
-23.424,1013.088,-63.440,195.200,1015.040,-203.008
-25.864,1012.600,-62.464,187.392,1007.232,-171.776
-23.912,1014.552,-59.048,234.240,1030.656,-171.776
-23.912,1013.088,-58.560,234.240,999.424,-187.392
-28.304,1016.504,-61.488,179.584,1015.040,-171.776
-26.352,1016.992,-60.512,171.776,983.808,-163.968
-25.376,1016.504,-60.024,187.392,1015.040,-179.584
-25.864,1014.552,-61.976,195.200,1007.232,-148.352
-24.400,1013.088,-65.392,218.624,991.616,-203.008
-22.936,1012.112,-64.904,179.584,976.000,-203.008
-23.424,1011.136,-66.368,234.240,999.424,-187.392
-24.400,1010.160,-68.808,195.200,999.424,-171.776
-24.888,1008.696,-68.808,234.240,1007.232,-156.160
-24.400,1005.280,-68.808,210.816,1007.232,-179.584
-24.400,1003.328,-70.760,171.776,1022.848,-195.200
-23.912,1004.792,-70.272,163.968,976.000,-226.432
-25.864,1006.744,-71.248,242.048,1046.272,-187.392
-30.744,1006.256,-76.128,210.816,991.616,-195.200
-30.744,1005.280,-78.568,195.200,1007.232,-234.240
-30.744,1001.864,-78.080,171.776,999.424,-218.624
-29.768,1003.816,-86.376,226.432,1015.040,-226.432
-33.672,996.984,-90.280,195.200,944.768,-210.816
-33.672,993.568,-86.376,203.008,968.192,-226.432
-34.160,991.128,-92.720,203.008,991.616,-234.240
-35.136,992.592,-97.112,218.624,952.576,-210.816
-36.600,992.592,-102.480,203.008,1007.232,-249.856
-40.992,996.008,-107.848,179.584,1015.040,-226.432
-43.432,996.984,-109.312,210.816,999.424,-226.432
-44.896,998.448,-108.336,187.392,983.808,-234.240
-45.384,1001.864,-113.216,203.008,1015.040,-242.048
-47.824,1004.792,-112.728,218.624,1007.232,-249.856
-52.216,998.936,-109.800,187.392,1007.232,-210.816
-73.200,999.912,-100.040,148.352,1007.232,-234.240
-61.000,1016.016,-119.072,203.008,1007.232,-242.048
-51.728,1016.016,-128.344,203.008,976.000,-296.704
-49.288,1010.648,-123.464,148.352,1030.656,-242.048
-45.384,1008.208,-114.680,203.008,976.000,-226.432
-45.384,1008.208,-103.944,218.624,983.808,-218.624
-48.800,1010.160,-101.016,187.392,1015.040,-210.816
-51.728,1011.136,-99.552,210.816,1007.232,-226.432
-56.608,1011.624,-98.576,179.584,991.616,-187.392
-61.488,1013.088,-98.576,203.008,1030.656,-210.816
-69.784,1018.944,-101.992,187.392,1015.040,-226.432
-74.664,1025.288,-102.968,187.392,1046.272,-273.280
-78.080,1030.656,-104.432,179.584,1007.232,-203.008
-81.008,1037.976,-107.360,156.160,1046.272,-218.624
-81.984,1041.392,-107.848,156.160,1015.040,-242.048
-83.448,1045.784,-106.384,132.736,1022.848,-242.048
-81.008,1046.272,-109.312,203.008,1030.656,-195.200
-80.032,1049.200,-115.656,171.776,1085.312,-234.240
-80.032,1052.128,-115.656,218.624,1015.040,-265.472
-76.128,1057.008,-120.536,163.968,1022.848,-265.472
-75.640,1067.256,-134.200,210.816,1061.888,-273.280
-74.664,1057.984,-128.832,171.776,1077.504,-265.472
-71.248,1064.816,-135.664,218.624,1069.696,-281.088
-69.296,1064.816,-141.520,203.008,1069.696,-288.896
-84.424,1116.056,-186.904,156.160,1100.928,-335.744
-86.864,1058.960,-158.112,187.392,991.616,-265.472
-77.104,1059.448,-139.080,187.392,1038.464,-257.664
-64.416,1065.792,-159.088,195.200,1038.464,-281.088
-68.320,1061.400,-164.944,210.816,1038.464,-296.704
-75.640,1061.888,-162.992,187.392,1015.040,-312.320
-78.568,1061.400,-166.408,156.160,1022.848,-281.088
-79.544,1065.792,-174.216,203.008,1100.928,-257.664
-84.424,1066.768,-179.096,163.968,1061.888,-343.552
-94.672,1063.840,-180.560,179.584,1022.848,-312.320
-94.184,1061.888,-183.000,163.968,1030.656,-366.976
-93.208,1064.816,-186.904,140.544,1054.080,-335.744
-94.672,1082.872,-206.912,179.584,1093.120,-351.360
-119.560,1174.616,-303.536,124.928,1139.968,-484.096
-112.728,1105.320,-294.752,148.352,1085.312,-390.400
-112.728,1065.304,-240.584,179.584,999.424,-343.552
-75.640,1038.952,-179.096,187.392,1007.232,-265.472
-59.536,1044.320,-170.312,234.240,1038.464,-312.320
-46.360,1048.224,-171.288,203.008,1030.656,-288.896
-40.016,1041.392,-171.776,234.240,991.616,-304.512
-43.432,1029.680,-170.312,226.432,1015.040,-296.704
-56.120,1020.408,-164.456,210.816,976.000,-249.856
-68.320,1022.360,-154.208,187.392,1007.232,-249.856
-79.056,1026.264,-154.208,203.008,999.424,-304.512
-87.840,1028.704,-161.040,210.816,999.424,-281.088
-89.304,1031.632,-175.192,132.736,1007.232,-343.552
-90.280,1023.824,-179.584,187.392,1022.848,-320.128
-90.280,1021.872,-169.336,171.776,1007.232,-273.280
-84.424,1022.360,-169.824,187.392,983.808,-281.088
-81.984,1019.920,-172.264,195.200,999.424,-288.896
-83.936,1018.944,-170.312,171.776,1015.040,-320.128
-79.056,1020.896,-178.608,187.392,976.000,-320.128
-79.544,1017.968,-176.656,203.008,983.808,-312.320
-79.544,1021.872,-177.632,195.200,1015.040,-335.744
-78.080,1021.872,-183.000,148.352,983.808,-304.512
-75.640,1017.968,-184.952,171.776,968.192,-335.744
-78.080,1012.600,-175.680,163.968,991.616,-343.552
-79.056,1016.016,-173.728,163.968,1007.232,-327.936
-82.472,1008.208,-172.264,163.968,999.424,-312.320
-82.960,1001.864,-166.408,163.968,952.576,-281.088
-87.352,998.936,-160.064,140.544,976.000,-296.704
-93.208,993.080,-153.720,179.584,976.000,-312.320
-94.184,990.640,-151.280,148.352,960.384,-288.896
-97.112,981.856,-144.448,195.200,936.960,-281.088
-104.432,974.048,-136.152,156.160,944.768,-265.472
-109.312,972.584,-138.104,163.968,944.768,-288.896
-110.288,970.144,-142.496,179.584,936.960,-296.704
-105.408,965.264,-146.888,140.544,913.536,-273.280
-103.456,955.992,-138.592,163.968,929.152,-288.896
-97.112,951.112,-132.736,195.200,890.112,-257.664
-92.720,951.112,-139.080,140.544,936.960,-288.896
-94.184,946.720,-146.888,187.392,913.536,-296.704
-99.552,945.256,-152.744,148.352,936.960,-304.512
-163.480,949.160,-206.912,124.928,960.384,-382.592
-145.424,932.568,-275.720,187.392,952.576,-421.632
-109.312,935.496,-246.928,179.584,929.152,-398.208
-91.744,938.912,-172.752,203.008,905.728,-265.472
-79.544,972.096,-193.248,171.776,968.192,-351.360
-56.608,947.696,-184.952,195.200,882.304,-320.128
-47.336,920.368,-154.696,234.240,897.920,-288.896
-28.304,889.136,-163.968,242.048,874.496,-296.704
-28.304,865.712,-177.632,257.664,827.648,-343.552
-38.552,856.440,-179.584,234.240,843.264,-327.936
-46.360,856.440,-147.864,226.432,858.880,-320.128
-59.536,867.664,-127.368,218.624,843.264,-288.896
-74.176,896.944,-142.984,187.392,858.880,-296.704
-84.912,917.928,-159.576,163.968,858.880,-327.936
-84.912,898.408,-162.016,195.200,819.840,-288.896
-92.232,898.408,-104.432,195.200,897.920,-273.280
-92.232,916.952,-133.712,203.008,890.112,-257.664
-90.280,913.536,-146.400,210.816,866.688,-281.088
-103.944,898.408,-146.400,210.816,874.496,-257.664
-105.896,890.112,-111.752,132.736,851.072,-234.240
-104.920,899.384,-122.000,148.352,851.072,-273.280
-109.800,890.112,-113.704,140.544,843.264,-288.896
-121.512,886.208,-96.624,140.544,866.688,-249.856
-125.416,888.648,-84.424,187.392,851.072,-242.048
-132.736,905.240,-85.400,163.968,874.496,-226.432
-141.520,922.320,-100.528,117.120,882.304,-234.240
-146.888,917.928,-92.232,140.544,851.072,-226.432
-154.208,924.760,-78.568,132.736,921.344,-226.432
-160.064,936.960,-86.864,78.080,936.960,-226.432
-162.992,945.744,-96.624,132.736,882.304,-234.240
-162.992,940.376,-93.696,132.736,929.152,-234.240
-163.480,941.352,-71.736,148.352,913.536,-187.392
-168.360,949.160,-72.224,132.736,944.768,-210.816
-174.216,952.576,-79.056,124.928,936.960,-226.432
-181.536,947.208,-68.808,101.504,890.112,-210.816
-196.176,952.088,-66.368,46.848,952.576,-226.432
-210.328,958.432,-74.664,62.464,944.768,-218.624
-218.624,963.312,-90.768,62.464,905.728,-218.624
-228.384,965.752,-88.328,54.656,913.536,-249.856
-234.240,967.216,-87.352,23.424,944.768,-187.392
-234.240,969.168,-77.592,54.656,944.768,-218.624
-234.728,968.192,-70.272,46.848,929.152,-226.432
-243.512,982.344,-74.664,54.656,960.384,-226.432
-249.856,987.712,-81.008,31.232,1007.232,-210.816
-249.856,984.296,-70.760,-7.808,976.000,-210.816
-250.344,985.760,-75.152,31.232,929.152,-210.816
-256.200,992.104,-76.616,39.040,976.000,-203.008
-259.616,1001.376,-79.056,7.808,976.000,-234.240
-259.128,1004.792,-86.864,15.616,983.808,-242.048
-261.080,1003.328,-94.184,7.808,968.192,-257.664
-260.592,1010.648,-101.504,-15.616,968.192,-234.240
-258.640,1011.624,-106.384,54.656,960.384,-218.624
-259.128,1013.576,-105.896,23.424,1007.232,-242.048
-257.176,1016.016,-114.680,23.424,976.000,-242.048
-259.128,1016.016,-120.048,46.848,944.768,-265.472
-257.176,1017.968,-117.608,39.040,991.616,-281.088
-259.128,1018.456,-118.584,46.848,991.616,-257.664
-258.152,1016.992,-123.952,39.040,983.808,-273.280
-258.640,1016.016,-126.392,7.808,976.000,-242.048
-258.152,1012.600,-126.392,7.808,960.384,-281.088
-252.784,1006.744,-128.344,7.808,960.384,-273.280
-252.784,1003.816,-128.344,62.464,991.616,-234.240
-244.976,996.008,-129.808,7.808,960.384,-288.896
-238.632,988.200,-128.832,31.232,976.000,-281.088
-239.120,982.832,-127.856,39.040,960.384,-273.280
-233.264,975.024,-128.344,93.696,991.616,-265.472
-227.896,967.216,-130.296,54.656,952.576,-288.896
-224.968,957.456,-134.688,23.424,882.304,-257.664
-221.064,947.208,-135.176,78.080,905.728,-281.088
-217.160,941.840,-134.688,85.888,936.960,-265.472
-213.744,935.984,-134.688,117.120,866.688,-288.896
-213.744,931.104,-133.224,85.888,913.536,-281.088
-210.328,929.152,-134.200,109.312,890.112,-304.512
-206.424,921.832,-133.224,54.656,843.264,-288.896
-211.304,916.464,-132.248,93.696,882.304,-288.896
-211.792,913.048,-131.272,54.656,874.496,-288.896
-211.304,907.680,-125.416,101.504,905.728,-288.896
-212.280,906.704,-126.392,70.272,874.496,-265.472
-208.376,904.264,-122.000,31.232,843.264,-273.280
-207.888,899.872,-122.488,85.888,827.648,-312.320
-207.888,903.288,-115.656,78.080,866.688,-257.664
-208.376,901.824,-114.680,54.656,835.456,-257.664
-207.888,898.408,-112.728,78.080,851.072,-257.664
-207.400,898.408,-108.824,85.888,874.496,-249.856
-210.328,894.504,-105.408,78.080,835.456,-257.664
-208.864,896.456,-101.504,101.504,866.688,-242.048
-209.352,894.504,-97.112,70.272,858.880,-218.624
-208.376,894.504,-91.744,132.736,858.880,-249.856
-208.376,894.504,-89.304,78.080,835.456,-242.048
-208.864,893.040,-90.280,70.272,819.840,-226.432
-210.816,889.624,-86.864,78.080,843.264,-226.432
-211.304,891.576,-79.056,70.272,874.496,-249.856
-214.232,887.672,-81.496,109.312,890.112,-242.048
-214.232,885.720,-81.496,70.272,843.264,-218.624
-217.648,882.304,-78.568,62.464,851.072,-218.624
-220.576,881.816,-81.008,70.272,890.112,-226.432
-222.040,876.936,-78.568,62.464,882.304,-234.240
-223.504,874.496,-76.128,70.272,835.456,-210.816
-224.480,874.984,-80.520,62.464,804.224,-226.432
-225.944,873.520,-78.080,78.080,851.072,-234.240
-226.920,870.592,-80.032,39.040,804.224,-195.200
-232.288,871.568,-77.592,23.424,835.456,-210.816
-235.704,874.496,-76.616,39.040,819.840,-218.624
-238.632,880.352,-76.616,54.656,882.304,-226.432
-239.608,883.280,-81.008,23.424,804.224,-210.816
-239.608,887.184,-81.496,46.848,819.840,-242.048
-240.584,892.552,-86.376,46.848,874.496,-210.816
-239.608,895.968,-89.304,39.040,819.840,-234.240
-240.096,900.848,-94.184,62.464,897.920,-234.240
-241.072,904.752,-100.040,46.848,851.072,-226.432
-237.656,908.168,-103.944,15.616,882.304,-249.856
-237.168,913.048,-107.848,46.848,913.536,-273.280
-236.192,914.512,-112.728,31.232,835.456,-265.472
-234.240,915.000,-116.144,93.696,929.152,-273.280
-233.752,914.024,-122.488,23.424,866.688,-265.472
-228.872,914.024,-123.952,46.848,858.880,-257.664
-228.384,912.560,-127.856,46.848,851.072,-273.280
-230.824,911.096,-131.760,54.656,882.304,-281.088
-231.312,907.192,-130.784,31.232,913.536,-296.704
-231.800,905.728,-131.760,85.888,890.112,-249.856
-237.656,902.800,-134.688,23.424,858.880,-281.088
-242.048,903.776,-133.224,54.656,890.112,-296.704
-248.392,904.752,-132.736,7.808,858.880,-296.704
-252.296,902.312,-133.712,7.808,874.496,-273.280
-257.664,900.360,-131.760,0.000,827.648,-257.664
-261.080,898.896,-130.296,7.808,874.496,-304.512
-264.984,896.944,-127.368,-7.808,882.304,-265.472
-269.864,896.456,-126.392,15.616,835.456,-288.896
-272.792,897.920,-122.976,15.616,897.920,-281.088
-275.720,899.384,-122.488,-7.808,851.072,-304.512
-278.160,898.896,-120.048,7.808,843.264,-249.856
-283.040,902.800,-115.168,7.808,866.688,-273.280
-285.480,902.800,-113.216,-31.232,866.688,-257.664
-287.432,904.264,-108.824,-15.616,858.880,-304.512
-293.776,907.680,-107.848,0.000,882.304,-242.048
-294.752,910.608,-103.944,-7.808,866.688,-273.280
-296.216,911.584,-101.992,-15.616,858.880,-257.664
-298.656,916.464,-98.576,-7.808,882.304,-218.624
-298.168,917.928,-95.160,0.000,921.344,-226.432
-303.048,920.368,-91.256,7.808,858.880,-257.664
-305.000,922.320,-89.792,15.616,858.880,-226.432
-305.488,926.224,-90.280,7.808,913.536,-249.856
-309.392,924.272,-87.352,-31.232,882.304,-281.088
